X,Y,Z
4.287,8.253,0.000
4.278,8.314,0.000
4.210,8.263,0.000
4.197,8.317,0.000
4.140,8.286,0.000
4.096,8.278,0.000
4.064,8.296,0.000
4.029,8.307,0.000
3.985,8.300,0.000
3.976,8.364,0.000
3.921,8.333,0.000
3.888,8.348,0.000
3.840,8.330,0.000
3.811,8.353,0.000
3.799,8.414,0.000
3.755,8.404,0.000
3.701,8.372,0.000
3.691,8.437,0.000
3.633,8.395,0.000
3.590,8.385,0.000
3.557,8.399,0.000
3.530,8.427,0.000
3.478,8.397,0.000
3.464,8.457,0.000
3.414,8.428,0.000
3.385,8.453,0.000
3.345,8.448,0.000
3.302,8.437,0.000
3.267,8.445,0.000
3.262,8.532,0.000
3.202,8.475,0.000
3.162,8.469,0.000
3.127,8.477,0.000
3.108,8.529,0.000
3.058,8.493,0.000
3.044,8.561,0.000
2.991,8.516,0.000
2.945,8.494,0.000
2.914,8.510,0.000
2.896,8.568,0.000
2.846,8.530,0.000
2.828,8.588,0.000
2.770,8.526,0.000
2.758,8.604,0.000
2.703,8.545,0.000
2.668,8.552,0.000
2.641,8.584,0.000
2.600,8.570,0.000
2.584,8.639,0.000
2.524,8.561,0.000
2.491,8.573,0.000
2.457,8.583,0.000
2.437,8.642,0.000
2.395,8.622,0.000
2.347,8.577,0.000
2.312,8.584,0.000
2.277,8.589,0.000
2.259,8.659,0.000
2.211,8.613,0.000
2.190,8.672,0.000
2.145,8.635,0.000
2.102,8.606,0.000
2.069,8.617,0.000
2.039,8.641,0.000
2.023,8.727,0.000
1.967,8.641,0.000
1.946,8.706,0.000
1.901,8.663,0.000
1.878,8.723,0.000
1.831,8.668,0.000
1.792,8.652,0.000
1.756,8.652,0.000
1.722,8.658,0.000
1.688,8.665,0.000
1.666,8.735,0.000
1.620,8.676,0.000
1.598,8.748,0.000
1.552,8.693,0.000
1.526,8.741,0.000
1.483,8.700,0.000
1.449,8.708,0.000
1.416,8.716,0.000
1.390,8.778,0.000
1.355,8.779,0.000
1.321,8.789,0.000
1.278,8.733,0.000
1.244,8.742,0.000
1.209,8.742,0.000
1.183,8.806,0.000
1.141,8.754,0.000
1.114,8.818,0.000
1.071,8.758,0.000
1.044,8.819,0.000
1.003,8.768,0.000
0.969,8.777,0.000
0.935,8.781,0.000
0.906,8.846,0.000
0.866,8.793,0.000
0.830,8.784,0.000
0.801,8.849,0.000
0.767,8.852,0.000
0.733,8.862,0.000
0.693,8.803,0.000
0.658,8.796,0.000
0.622,8.787,0.000
0.589,8.806,0.000
0.558,8.875,0.000
0.520,8.820,0.000
0.488,8.867,0.000
0.450,8.817,0.000
0.416,8.816,0.000
0.384,8.887,0.000
0.347,8.831,0.000
0.312,8.820,0.000
0.277,8.824,0.000
0.244,8.882,0.000
0.208,8.828,0.000
0.175,8.893,0.000
0.139,8.820,0.000
0.104,8.856,0.000
0.069,8.833,0.000
0.035,8.916,0.000
-0.000,8.855,0.000
-0.035,8.857,0.000
-0.070,8.857,0.000
-0.104,8.861,0.000
-0.139,8.861,0.000
-0.174,8.858,0.000
-0.209,8.864,0.000
-0.245,8.917,0.000
-0.278,8.857,0.000
-0.313,8.851,0.000
-0.350,8.900,0.000
-0.384,8.887,0.000
-0.422,8.950,0.000
-0.454,8.886,0.000
-0.488,8.874,0.000
-0.527,8.935,0.000
-0.559,8.882,0.000
-0.597,8.936,0.000
-0.628,8.873,0.000
-0.663,8.865,0.000
-0.700,8.889,0.000
-0.737,8.918,0.000
-0.770,8.894,0.000
-0.810,8.944,0.000
-0.840,8.888,0.000
-0.875,8.885,0.000
-0.910,8.884,0.000
-0.945,8.875,0.000
-0.981,8.883,0.000
-1.021,8.927,0.000
-1.054,8.907,0.000
-1.094,8.946,0.000
-1.122,8.885,0.000
-1.157,8.881,0.000
-1.193,8.883,0.000
-1.239,8.955,0.000
-1.263,8.871,0.000
-1.299,8.877,0.000
-1.337,8.892,0.000
-1.379,8.936,0.000
-1.406,8.879,0.000
-1.441,8.872,0.000
-1.474,8.857,0.000
-1.522,8.929,0.000
-1.552,8.890,0.000
-1.586,8.884,0.000
-1.621,8.877,0.000
-1.667,8.928,0.000
-1.691,8.864,0.000
-1.728,8.869,0.000
-1.773,8.912,0.000
-1.797,8.853,0.000
-1.843,8.898,0.000
-1.868,8.845,0.000
-1.906,8.855,0.000
-1.943,8.854,0.000
-1.976,8.842,0.000
-2.011,8.832,0.000
-2.059,8.884,0.000
-2.081,8.822,0.000
-2.115,8.810,0.000
-2.157,8.833,0.000
-2.205,8.875,0.000
-2.226,8.812,0.000
-2.273,8.854,0.000
-2.295,8.796,0.000
-2.330,8.787,0.000
-2.364,8.778,0.000
-2.414,8.823,0.000
-2.441,8.789,0.000
-2.476,8.779,0.000
-2.522,8.809,0.000
-2.545,8.761,0.000
-2.599,8.815,0.000
-2.620,8.760,0.000
-2.669,8.798,0.000
-2.691,8.747,0.000
-2.741,8.785,0.000
-2.771,8.762,0.000
-2.795,8.719,0.000
-2.827,8.702,0.000
-2.872,8.721,0.000
-2.944,8.824,0.000
-2.941,8.702,0.000
-2.973,8.685,0.000
-3.008,8.675,0.000
-3.051,8.689,0.000
-3.086,8.679,0.000
-3.149,8.746,0.000
-3.158,8.664,0.000
-3.217,8.719,0.000
-3.252,8.709,0.000
-3.266,8.644,0.000
-3.324,8.692,0.000
-3.344,8.643,0.000
-3.378,8.630,0.000
-3.412,8.618,0.000
-3.467,8.658,0.000
-3.491,8.618,0.000
-3.525,8.606,0.000
-3.557,8.588,0.000
-3.620,8.643,0.000
-3.638,8.592,0.000
-3.690,8.619,0.000
-3.704,8.559,0.000
-3.748,8.568,0.000
-3.782,8.555,0.000
-3.837,8.587,0.000
-3.861,8.551,0.000
-3.928,8.610,0.000
-3.926,8.517,0.000
-3.982,8.549,0.000
-4.015,8.531,0.000
-4.033,8.484,0.000
-4.071,8.477,0.000
-4.083,8.418,0.000
-4.133,8.436,0.000
-4.125,8.337,0.000
-4.155,8.316,0.000
-4.199,8.321,0.000
-4.191,8.226,0.000
-4.213,8.189,0.000
-4.229,8.140,0.000
-4.260,8.124,0.000
-4.254,8.034,0.000
-4.301,8.046,0.000
-4.290,7.952,0.000
-4.314,7.921,0.000
-4.329,7.874,0.000
-4.350,7.839,0.000
-4.388,7.836,0.000
-4.378,7.746,0.000
-4.375,7.670,0.000
-4.392,7.630,0.000
-4.447,7.657,0.000
-4.429,7.557,0.000
-4.439,7.505,0.000
-4.457,7.468,0.000
-4.499,7.472,0.000
-4.497,7.403,0.000
-4.501,7.345,0.000
-4.515,7.303,0.000
-4.587,7.356,0.000
-4.551,7.234,0.000
-4.613,7.269,0.000
-4.590,7.171,0.000
-4.616,7.148,0.000
-4.621,7.096,0.000
-4.628,7.046,0.000
-4.659,7.032,0.000
-4.663,6.979,0.000
-4.728,7.016,0.000
-4.694,6.907,0.000
-4.723,6.891,0.000
-4.725,6.837,0.000
-4.729,6.785,0.000
-4.764,6.779,0.000
-4.821,6.802,0.000
-4.790,6.703,0.000
-4.816,6.684,0.000
-4.832,6.651,0.000
-4.886,6.670,0.000
-4.870,6.593,0.000
-4.914,6.598,0.000
-4.929,6.565,0.000
-4.894,6.466,0.000
-4.964,6.504,0.000
-4.913,6.385,0.000
-4.989,6.432,0.000
-4.944,6.322,0.000
-4.968,6.302,0.000
-4.967,6.251,0.000
-5.039,6.290,0.000
-5.010,6.204,0.000
-5.039,6.189,0.000
-5.041,6.142,0.000
-5.109,6.176,0.000
-5.057,6.065,0.000
-5.142,6.117,0.000
-5.103,6.022,0.000
-5.118,5.992,0.000
-5.115,5.942,0.000
-5.143,5.927,0.000
-5.210,5.956,0.000
-5.152,5.844,0.000
-5.177,5.826,0.000
-5.184,5.788,0.000
-5.181,5.739,0.000
-5.254,5.774,0.000
-5.226,5.699,0.000
-5.279,5.711,0.000
-5.236,5.619,0.000
-5.262,5.604,0.000
-5.287,5.586,0.000
-5.275,5.529,0.000
-5.306,5.519,0.000
-5.315,5.485,0.000
-5.337,5.464,0.000
-5.381,5.466,0.000
-5.342,5.384,0.000
-5.368,5.368,0.000
-5.377,5.334,0.000
-5.436,5.351,0.000
-5.390,5.264,0.000
-5.485,5.315,0.000
-5.486,5.274,0.000
-5.414,5.165,0.000
-5.445,5.154,0.000
-5.524,5.187,0.000
-5.544,5.165,0.000
-5.462,5.049,0.000
-5.476,5.022,0.000
-5.499,5.003,0.000
-5.515,4.979,0.000
-5.585,5.002,0.000
-5.518,4.903,0.000
-5.531,4.876,0.000
-5.553,4.857,0.000
-5.526,4.795,0.000
-5.556,4.783,0.000
-5.572,4.759,0.000
-5.703,4.832,0.000
-5.612,4.717,0.000
-5.628,4.693,0.000
-5.646,4.671,0.000
-5.643,4.631,0.000
-5.742,4.675,0.000
-5.658,4.570,0.000
-5.679,4.550,0.000
-5.767,4.583,0.000
-5.712,4.503,0.000
-5.803,4.538,0.000
-5.747,4.458,0.000
-5.714,4.396,0.000
-5.728,4.372,0.000
-5.758,4.359,0.000
-5.835,4.381,0.000
-5.770,4.297,0.000
-5.882,4.344,0.000
-5.826,4.268,0.000
-5.842,4.245,0.000
-5.936,4.277,0.000
-5.866,4.192,0.000
-5.846,4.143,0.000
-5.938,4.173,0.000
-5.875,4.095,0.000
-5.891,4.072,0.000
-5.983,4.101,0.000
-5.910,4.016,0.000
-5.946,4.007,0.000
-5.968,3.988,0.000
-6.070,4.021,0.000
-5.986,3.932,0.000
-6.001,3.908,0.000
-5.972,3.856,0.000
-6.086,3.896,0.000
-6.081,3.859,0.000
-6.020,3.788,0.000
-6.032,3.762,0.000
-6.039,3.734,0.000
-6.130,3.757,0.000
-6.069,3.686,0.000
-6.079,3.660,0.000
-6.188,3.692,0.000
-6.122,3.621,0.000
-6.161,3.611,0.000
-6.118,3.554,0.000
-6.114,3.519,0.000
-6.135,3.499,0.000
-6.199,3.504,0.000
-6.252,3.501,0.000
-6.176,3.427,0.000
-6.175,3.395,0.000
-6.188,3.370,0.000
-6.292,3.395,0.000
-6.196,3.312,0.000
-6.235,3.301,0.000
-6.262,3.284,0.000
-6.257,3.250,0.000
-6.350,3.267,0.000
-6.286,3.203,0.000
-6.291,3.174,0.000
-6.296,3.146,0.000
-6.412,3.172,0.000
-6.402,3.136,0.000
-6.340,3.075,0.000
-6.299,3.025,0.000
-6.315,3.002,0.000
-6.410,3.016,0.000
-6.334,2.950,0.000
-6.353,2.929,0.000
-6.456,2.946,0.000
-6.361,2.872,0.000
-6.380,2.850,0.000
-6.399,2.829,0.000
-6.505,2.845,0.000
-6.417,2.777,0.000
-6.428,2.752,0.000
-6.538,2.769,0.000
-6.453,2.703,0.000
-6.440,2.668,0.000
-6.540,2.679,0.000
-6.581,2.666,0.000
-6.491,2.599,0.000
-6.586,2.608,0.000
-6.507,2.547,0.000
-6.622,2.562,0.000
-6.527,2.496,0.000
-6.489,2.452,0.000
-6.482,2.420,0.000
-6.599,2.435,0.000
-6.509,2.372,0.000
-6.538,2.354,0.000
-6.623,2.355,0.000
-6.540,2.297,0.000
-6.545,2.270,0.000
-6.659,2.280,0.000
-6.664,2.252,0.000
-6.568,2.191,0.000
-6.572,2.164,0.000
-6.572,2.135,0.000
-6.682,2.142,0.000
-6.609,2.090,0.000
-6.609,2.062,0.000
-6.617,2.036,0.000
-6.629,2.011,0.000
-6.637,1.985,0.000
-6.641,1.958,0.000
-6.751,1.961,0.000
-6.660,1.907,0.000
-6.664,1.879,0.000
-6.675,1.854,0.000
-6.781,1.855,0.000
-6.792,1.829,0.000
-6.696,1.776,0.000
-6.695,1.747,0.000
-6.681,1.715,0.000
-6.721,1.698,0.000
-6.723,1.670,0.000
-6.705,1.638,0.000
-6.836,1.641,0.000
-6.830,1.611,0.000
-6.749,1.564,0.000
-6.858,1.561,0.000
-6.761,1.511,0.000
-6.838,1.500,0.000
-6.768,1.457,0.000
-6.870,1.451,0.000
-6.780,1.404,0.000
-7.014,1.424,0.000
-6.911,1.375,0.000
-6.800,1.325,0.000
-6.909,1.318,0.000
-6.802,1.270,0.000
-6.977,1.274,0.000
-6.811,1.216,0.000
-6.913,1.206,0.000
-6.833,1.165,0.000
-6.846,1.140,0.000
-6.838,1.111,0.000
-6.947,1.100,0.000
-6.847,1.057,0.000
-6.855,1.031,0.000
-6.863,1.004,0.000
-6.859,0.976,0.000
-6.976,0.965,0.000
-6.971,0.936,0.000
-7.004,0.913,0.000
-6.869,0.868,0.000
-6.936,0.849,0.000
-6.977,0.826,0.000
-6.972,0.797,0.000
-6.958,0.768,0.000
-6.944,0.739,0.000
-6.934,0.710,0.000
-7.066,0.696,0.000
-6.961,0.658,0.000
-7.043,0.638,0.000
-7.070,0.612,0.000
-7.002,0.579,0.000
-6.953,0.547,0.000
-6.972,0.521,0.000
-7.070,0.501,0.000
-6.993,0.468,0.000
-7.078,0.445,0.000
-7.080,0.418,0.000
-6.981,0.384,0.000
-6.974,0.356,0.000
-6.980,0.329,0.000
-7.147,0.309,0.000
-7.037,0.276,0.000
-7.059,0.250,0.000
-7.047,0.221,0.000
-7.159,0.197,0.000
-7.032,0.166,0.000
-7.049,0.138,0.000
-7.157,0.112,0.000
-7.153,0.084,0.000
-7.059,0.055,0.000
-7.051,0.028,0.000
-7.038,-0.000,0.000
-7.051,-0.028,0.000
-7.149,-0.056,0.000
-7.067,-0.083,0.000
-7.148,-0.112,0.000
-7.140,-0.140,0.000
-7.057,-0.166,0.000
-7.126,-0.196,0.000
-7.060,-0.222,0.000
-7.104,-0.251,0.000
-7.103,-0.279,0.000
-7.102,-0.307,0.000
-7.097,-0.335,0.000
-7.087,-0.362,0.000
-7.098,-0.391,0.000
-7.189,-0.424,0.000
-7.090,-0.446,0.000
-7.080,-0.473,0.000
-7.188,-0.509,0.000
-7.146,-0.534,0.000
-7.103,-0.559,0.000
-7.185,-0.594,0.000
-7.074,-0.613,0.000
-7.220,-0.654,0.000
-7.198,-0.680,0.000
-7.131,-0.702,0.000
-7.212,-0.739,0.000
-7.224,-0.769,0.000
-7.118,-0.786,0.000
-7.115,-0.814,0.000
-7.207,-0.853,0.000
-7.109,-0.870,0.000
-7.113,-0.899,0.000
-7.105,-0.926,0.000
-7.098,-0.953,0.000
-7.078,-0.979,0.000
-7.154,-1.018,0.000
-7.122,-1.042,0.000
-7.138,-1.073,0.000
-7.137,-1.102,0.000
-7.203,-1.141,0.000
-7.124,-1.157,0.000
-7.217,-1.201,0.000
-7.204,-1.228,0.000
-7.126,-1.244,0.000
-7.202,-1.286,0.000
-7.112,-1.299,0.000
-7.130,-1.331,0.000
-7.243,-1.382,0.000
-7.131,-1.389,0.000
-7.114,-1.415,0.000
-7.223,-1.466,0.000
-7.126,-1.476,0.000
-7.124,-1.504,0.000
-7.106,-1.530,0.000
-7.096,-1.557,0.000
-7.144,-1.597,0.000
-7.107,-1.618,0.000
-7.138,-1.655,0.000
-7.158,-1.689,0.000
-7.121,-1.710,0.000
-7.115,-1.738,0.000
-7.115,-1.767,0.000
-7.108,-1.795,0.000
-7.097,-1.822,0.000
-7.182,-1.874,0.000
-7.087,-1.879,0.000
-7.232,-1.948,0.000
-7.200,-1.970,0.000
-7.101,-1.973,0.000
-7.177,-2.024,0.000
-7.096,-2.031,0.000
-7.088,-2.059,0.000
-7.188,-2.119,0.000
-7.112,-2.127,0.000
-7.107,-2.156,0.000
-7.194,-2.213,0.000
-7.100,-2.215,0.000
-7.085,-2.241,0.000
-7.167,-2.298,0.000
-7.070,-2.297,0.000
-7.058,-2.324,0.000
-7.105,-2.370,0.000
-7.092,-2.397,0.000
-7.079,-2.424,0.000
-7.073,-2.453,0.000
-7.056,-2.478,0.000
-7.136,-2.538,0.000
-7.040,-2.535,0.000
-7.119,-2.595,0.000
-7.024,-2.591,0.000
-7.058,-2.635,0.000
-7.135,-2.696,0.000
-7.141,-2.730,0.000
-7.037,-2.722,0.000
-7.103,-2.780,0.000
-7.079,-2.803,0.000
-7.011,-2.808,0.000
-7.154,-2.898,0.000
-6.999,-2.867,0.000
-6.994,-2.897,0.000
-7.081,-2.966,0.000
-6.988,-2.959,0.000
-6.989,-2.992,0.000
-7.093,-3.070,0.000
-7.014,-3.068,0.000
-6.989,-3.090,0.000
-6.970,-3.114,0.000
-7.057,-3.186,0.000
-6.997,-3.192,0.000
-6.987,-3.221,0.000
-6.987,-3.255,0.000
-6.943,-3.267,0.000
-6.936,-3.297,0.000
-6.933,-3.329,0.000
-6.917,-3.355,0.000
-6.947,-3.403,0.000
-6.930,-3.429,0.000
-6.923,-3.459,0.000
-6.982,-3.523,0.000
-6.959,-3.546,0.000
-6.915,-3.558,0.000
-6.907,-3.588,0.000
-6.955,-3.648,0.000
-6.876,-3.641,0.000
-6.870,-3.672,0.000
-6.912,-3.730,0.000
-6.835,-3.723,0.000
-6.880,-3.782,0.000
-6.931,-3.846,0.000
-6.835,-3.828,0.000
-6.826,-3.858,0.000
-6.842,-3.903,0.000
-6.841,-3.938,0.000
-6.826,-3.965,0.000
-6.804,-3.988,0.000
-6.789,-4.015,0.000
-6.820,-4.070,0.000
-6.793,-4.090,0.000
-6.766,-4.110,0.000
-6.843,-4.193,0.000
-6.753,-4.175,0.000
-6.775,-4.225,0.000
-6.801,-4.279,0.000
-6.738,-4.276,0.000
-6.724,-4.305,0.000
-6.763,-4.367,0.000
-6.722,-4.378,0.000
-6.736,-4.425,0.000
-6.753,-4.474,0.000
-6.699,-4.476,0.000
-6.689,-4.508,0.000
-6.679,-4.539,0.000
-6.656,-4.562,0.000
-6.701,-4.631,0.000
-6.655,-4.639,0.000
-6.630,-4.659,0.000
-6.619,-4.691,0.000
-6.693,-4.783,0.000
-6.674,-4.809,0.000
-6.597,-4.793,0.000
-6.581,-4.821,0.000
-6.617,-4.888,0.000
-6.574,-4.896,0.000
-6.565,-4.929,0.000
-6.597,-4.994,0.000
-6.547,-4.996,0.000
-6.525,-5.020,0.000
-6.549,-5.080,0.000
-6.490,-5.075,0.000
-6.493,-5.119,0.000
-6.473,-5.144,0.000
-6.452,-5.169,0.000
-6.504,-5.252,0.000
-6.452,-5.253,0.000
-6.434,-5.280,0.000
-6.406,-5.300,0.000
-6.418,-5.352,0.000
-6.410,-5.388,0.000
-6.354,-5.384,0.000
-6.380,-5.449,0.000
-6.367,-5.482,0.000
-6.367,-5.525,0.000
-6.347,-5.552,0.000
-6.325,-5.577,0.000
-6.316,-5.612,0.000
-6.356,-5.693,0.000
-6.290,-5.678,0.000
-6.299,-5.732,0.000
-6.320,-5.796,0.000
-6.246,-5.774,0.000
-6.232,-5.806,0.000
-6.228,-5.849,0.000
-6.203,-5.871,0.000
-6.186,-5.901,0.000
-6.197,-5.958,0.000
-6.213,-6.020,0.000
-6.139,-5.996,0.000
-6.147,-6.051,0.000
-6.168,-6.120,0.000
-6.117,-6.117,0.000
-6.095,-6.143,0.000
-6.082,-6.178,0.000
-6.073,-6.218,0.000
-6.092,-6.287,0.000
-6.049,-6.291,0.000
-6.022,-6.313,0.000
-6.021,-6.362,0.000
-6.042,-6.434,0.000
-5.973,-6.411,0.000
-5.971,-6.459,0.000
-5.962,-6.501,0.000
-5.933,-6.521,0.000
-5.938,-6.578,0.000
-5.911,-6.599,0.000
-5.908,-6.649,0.000
-5.919,-6.714,0.000
-5.879,-6.722,0.000
-5.859,-6.752,0.000
-5.876,-6.825,0.000
-5.842,-6.840,0.000
-5.812,-6.859,0.000
-5.808,-6.909,0.000
-5.784,-6.936,0.000
-5.759,-6.962,0.000
-5.731,-6.983,0.000
-5.757,-7.072,0.000
-5.697,-7.053,0.000
-5.685,-7.096,0.000
-5.674,-7.139,0.000
-5.647,-7.163,0.000
-5.673,-7.254,0.000
-5.617,-7.241,0.000
-5.617,-7.300,0.000
-5.620,-7.364,0.000
-5.575,-7.364,0.000
-5.562,-7.408,0.000
-5.551,-7.454,0.000
-5.525,-7.481,0.000
-5.542,-7.565,0.000
-5.482,-7.545,0.000
-5.457,-7.573,0.000
-5.473,-7.659,0.000
-5.408,-7.630,0.000
-5.379,-7.653,0.000
-5.349,-7.674,0.000
-5.322,-7.700,0.000
-5.288,-7.716,0.000
-5.244,-7.717,0.000
-5.243,-7.780,0.000
-5.167,-7.733,0.000
-5.135,-7.751,0.000
-5.104,-7.770,0.000
-5.060,-7.769,0.000
-5.044,-7.811,0.000
-4.999,-7.809,0.000
-4.969,-7.830,0.000
-4.966,-7.894,0.000
-4.904,-7.863,0.000
-4.873,-7.883,0.000
-4.864,-7.936,0.000
-4.812,-7.922,0.000
-4.765,-7.915,0.000
-4.740,-7.944,0.000
-4.703,-7.952,0.000
-4.669,-7.967,0.000
-4.665,-8.031,0.000
-4.594,-7.981,0.000
-4.587,-8.041,0.000
-4.543,-8.037,0.000
-4.483,-8.005,0.000
-4.474,-8.063,0.000
-4.410,-8.022,0.000
-4.403,-8.084,0.000
-4.366,-8.092,0.000
-4.299,-8.042,0.000
-4.268,-8.061,0.000
-4.232,-8.068,0.000
-4.192,-8.069,0.000
-4.181,-8.126,0.000
-4.113,-8.072,0.000
-4.085,-8.096,0.000
