X,Y,Z
# Scan parameters: Height: 20cm, Layer height: 0.50cm
# Data points below:
1.313,0.000,0.000
1.631,0.006,0.000
1.370,0.011,0.000
1.622,0.019,0.000
1.380,0.022,0.000
1.612,0.032,0.000
1.379,0.033,0.000
1.389,0.038,0.000
1.379,0.043,0.000
1.388,0.049,0.000
1.369,0.054,0.000
1.369,0.059,0.000
1.350,0.064,0.000
1.387,0.071,0.000
1.368,0.075,0.000
1.628,0.096,0.000
1.368,0.086,0.000
1.461,0.098,0.000
1.367,0.097,0.000
1.636,0.122,0.000
1.366,0.108,0.000
1.394,0.115,0.000
1.337,0.116,0.000
1.597,0.145,0.000
1.374,0.130,0.000
1.614,0.159,0.000
1.382,0.142,0.000
1.933,0.206,0.000
1.381,0.152,0.000
1.737,0.199,0.000
1.351,0.160,0.000
1.509,0.185,0.000
1.508,0.191,0.000
1.498,0.195,0.000
1.498,0.201,0.000
1.506,0.208,0.000
1.533,0.218,0.000
1.721,0.252,0.000
1.485,0.223,0.000
1.493,0.231,0.000
1.727,0.274,0.000
1.501,0.244,0.000
1.725,0.287,0.000
1.499,0.256,0.000
1.470,0.257,0.000
1.488,0.266,0.000
1.477,0.270,0.000
1.476,0.276,0.000
1.475,0.281,0.000
1.492,0.291,0.000
1.455,0.289,0.000
1.731,0.351,0.000
1.480,0.306,0.000
1.720,0.363,0.000
1.477,0.318,0.000
1.708,0.375,0.000
1.484,0.332,0.000
1.705,0.388,0.000
1.730,0.401,0.000
1.702,0.402,0.000
1.478,0.355,0.000
1.690,0.413,0.000
1.697,0.422,0.000
1.687,0.426,0.000
1.428,0.367,0.000
1.692,0.442,0.000
1.461,0.387,0.000
1.468,0.395,0.000
1.678,0.459,0.000
1.447,0.402,0.000
1.700,0.480,0.000
1.462,0.418,0.000
1.705,0.495,0.000
1.599,0.471,0.000
1.439,0.430,0.000
1.665,0.505,0.000
1.697,0.522,0.000
1.669,0.521,0.000
1.405,0.444,0.000
1.682,0.539,0.000
1.446,0.470,0.000
1.678,0.553,0.000
1.425,0.475,0.000
1.423,0.481,0.000
1.465,0.502,0.000
1.445,0.501,0.000
1.435,0.504,0.000
1.406,0.500,0.000
1.628,0.586,0.000
1.420,0.517,0.000
1.409,0.520,0.000
1.398,0.522,0.000
1.431,0.541,0.000
1.411,0.540,0.000
1.639,0.634,0.000
1.407,0.551,0.000
1.634,0.647,0.000
1.403,0.562,0.000
1.392,0.564,0.000
1.398,0.573,0.000
1.422,0.589,0.000
1.402,0.587,0.000
1.383,0.586,0.000
1.389,0.595,0.000
1.370,0.593,0.000
1.376,0.602,0.000
1.374,0.607,0.000
1.320,0.590,0.000
1.369,0.618,0.000
1.366,0.623,0.000
1.389,0.640,0.000
1.370,0.638,0.000
1.434,0.675,0.000
1.628,0.774,0.000
1.345,0.646,0.000
1.557,0.755,0.000
1.448,0.709,0.000
1.575,0.779,0.000
1.343,0.671,0.000
1.649,0.832,0.000
1.363,0.694,0.000
1.344,0.691,0.000
1.357,0.705,0.000
1.346,0.706,0.000
1.327,0.703,0.000
1.566,0.837,0.000
1.330,0.718,0.000
1.319,0.718,0.000
1.324,0.728,0.000
1.338,0.742,0.000
1.327,0.743,0.000
1.307,0.739,0.000
1.771,1.010,0.000
1.294,0.745,0.000
1.307,0.759,0.000
1.304,0.764,0.000
1.293,0.764,0.000
1.290,0.770,0.000
1.279,0.770,0.000
1.147,0.697,0.000
1.168,0.716,0.000
1.380,0.853,0.000
1.368,0.853,0.000
1.152,0.725,0.000
1.377,0.874,0.000
1.233,0.790,0.000
1.285,0.830,0.000
1.204,0.784,0.000
1.049,0.689,0.000
1.229,0.814,0.000
1.028,0.687,0.000
1.025,0.691,0.000
1.030,0.700,0.000
0.890,0.610,0.000
0.896,0.619,0.000
0.910,0.634,0.000
0.899,0.632,0.000
0.905,0.641,0.000
0.886,0.633,0.000
0.900,0.648,0.000
0.857,0.623,0.000
0.782,0.573,0.000
0.764,0.564,0.000
1.061,0.790,0.000
0.767,0.576,0.000
0.986,0.746,0.000
0.715,0.545,0.000
0.785,0.604,0.000
0.750,0.582,0.000
0.989,0.773,0.000
0.762,0.600,0.000
0.960,0.763,0.000
0.757,0.606,0.000
0.947,0.764,0.000
0.736,0.600,0.000
0.711,0.583,0.000
0.724,0.599,0.000
0.949,0.792,0.000
0.742,0.624,0.000
0.936,0.793,0.000
0.730,0.623,0.000
0.929,0.800,0.000
0.732,0.636,0.000
0.930,0.814,0.000
0.697,0.615,0.000
0.702,0.624,0.000
0.899,0.805,0.000
0.712,0.643,0.000
0.798,0.726,0.000
0.715,0.655,0.000
0.690,0.638,0.000
0.710,0.661,0.000
0.692,0.650,0.000
0.690,0.653,0.000
0.694,0.662,0.000
0.974,0.937,0.000
0.740,0.717,0.000
0.793,0.775,0.000
0.839,0.826,0.000
0.787,0.781,0.000
0.962,0.962,0.000
0.767,0.773,0.000
0.968,0.983,0.000
0.761,0.779,0.000
0.954,0.984,0.000
0.762,0.792,0.000
1.037,1.087,0.000
1.026,1.084,0.000
0.853,0.908,0.000
0.829,0.890,0.000
0.832,0.901,0.000
0.829,0.904,0.000
0.819,0.900,0.000
0.848,0.939,0.000
0.825,0.921,0.000
0.808,0.909,0.000
0.894,1.014,0.000
0.801,0.916,0.000
0.910,1.049,0.000
1.040,1.208,0.000
0.803,0.940,0.000
1.066,1.258,0.000
0.882,1.049,0.000
0.890,1.067,0.000
0.873,1.056,0.000
0.863,1.052,0.000
0.871,1.070,0.000
0.996,1.233,0.000
0.886,1.106,0.000
1.020,1.284,0.000
0.848,1.076,0.000
0.862,1.102,0.000
0.834,1.075,0.000
0.841,1.093,0.000
0.826,1.082,0.000
0.827,1.092,0.000
0.834,1.111,0.000
0.813,1.091,0.000
0.814,1.102,0.000
0.804,1.098,0.000
0.800,1.101,0.000
0.801,1.112,0.000
0.932,1.305,0.000
0.787,1.110,0.000
0.954,1.357,0.000
0.794,1.140,0.000
0.779,1.127,0.000
0.922,1.345,0.000
0.770,1.133,0.000
0.766,1.136,0.000
0.901,1.349,0.000
0.809,1.221,0.000
0.809,1.232,0.000
0.890,1.367,0.000
0.743,1.151,0.000
0.744,1.162,0.000
0.864,1.362,0.000
0.800,1.271,0.000
0.868,1.392,0.000
0.770,1.246,0.000
0.862,1.406,0.000
0.751,1.236,0.000
0.799,1.326,0.000
0.770,1.290,0.000
0.769,1.301,0.000
0.741,1.263,0.000
0.754,1.299,0.000
0.890,1.547,0.000
0.726,1.272,0.000
0.865,1.530,0.000
0.734,1.310,0.000
0.848,1.529,0.000
0.737,1.340,0.000
0.723,1.327,0.000
0.718,1.330,0.000
0.708,1.325,0.000
0.711,1.344,0.000
0.812,1.549,0.000
