X,Y,Z
3.350,5.982,0.000
3.240,5.838,0.000
3.209,5.838,0.000
3.212,5.897,0.000
3.252,6.028,0.000
3.151,5.895,0.000
3.121,5.894,0.000
3.098,5.906,0.000
3.157,6.078,0.000
3.140,6.104,0.000
3.038,5.963,0.000
2.994,5.934,0.000
2.985,5.973,0.000
2.964,5.991,0.000
2.941,6.003,0.000
2.917,6.015,0.000
2.890,6.019,0.000
2.863,6.023,0.000
2.913,6.191,0.000
2.910,6.249,0.000
2.855,6.194,0.000
2.840,6.225,0.000
2.748,6.086,0.000
2.791,6.247,0.000
2.767,6.258,0.000
2.676,6.117,0.000
2.655,6.135,0.000
2.631,6.145,0.000
2.607,6.156,0.000
2.582,6.166,0.000
2.635,6.362,0.000
2.599,6.345,0.000
2.574,6.355,0.000
2.480,6.191,0.000
2.458,6.208,0.000
2.436,6.225,0.000
2.409,6.227,0.000
2.385,6.237,0.000
2.360,6.246,0.000
2.333,6.248,0.000
2.314,6.272,0.000
2.286,6.273,0.000
2.262,6.282,0.000
2.232,6.277,0.000
2.212,6.300,0.000
2.185,6.301,0.000
2.221,6.487,0.000
2.186,6.468,0.000
2.103,6.305,0.000
2.088,6.342,0.000
2.061,6.343,0.000
2.038,6.358,0.000
2.011,6.359,0.000
1.979,6.345,0.000
1.963,6.382,0.000
1.988,6.554,0.000
1.956,6.541,0.000
1.886,6.397,0.000
1.863,6.412,0.000
1.838,6.419,0.000
1.812,6.426,0.000
1.789,6.441,0.000
1.764,6.448,0.000
1.737,6.447,0.000
1.759,6.635,0.000
1.688,6.468,0.000
1.661,6.467,0.000
1.635,6.474,0.000
1.612,6.488,0.000
1.579,6.464,0.000
1.561,6.500,0.000
1.521,6.446,0.000
1.495,6.452,0.000
1.514,6.650,0.000
1.494,6.684,0.000
1.419,6.469,0.000
1.394,6.475,0.000
1.367,6.473,0.000
1.340,6.470,0.000
1.352,6.662,0.000
1.323,6.653,0.000
1.294,6.643,0.000
1.242,6.513,0.000
1.256,6.726,0.000
1.195,6.546,0.000
1.162,6.505,0.000
1.136,6.509,0.000
1.110,6.514,0.000
1.082,6.502,0.000
1.070,6.591,0.000
1.035,6.534,0.000
1.009,6.538,0.000
0.985,6.549,0.000
0.958,6.546,0.000
0.932,6.549,0.000
0.913,6.599,0.000
0.905,6.737,0.000
0.881,6.763,0.000
0.828,6.555,0.000
0.803,6.566,0.000
0.777,6.562,0.000
0.766,6.694,0.000
0.726,6.575,0.000
0.700,6.578,0.000
0.674,6.581,0.000
0.649,6.591,0.000
0.623,6.586,0.000
0.612,6.763,0.000
0.571,6.591,0.000
0.545,6.593,0.000
0.518,6.587,0.000
0.493,6.589,0.000
0.466,6.583,0.000
0.442,6.616,0.000
0.416,6.610,0.000
0.400,6.786,0.000
0.364,6.613,0.000
0.338,6.614,0.000
0.311,6.600,0.000
0.285,6.601,0.000
0.261,6.649,0.000
0.234,6.619,0.000
0.208,6.604,0.000
0.181,6.589,0.000
0.156,6.621,0.000
0.133,6.789,0.000
0.104,6.614,0.000
0.078,6.615,0.000
0.052,6.607,0.000
0.026,6.607,0.000
-0.000,6.790,0.000
-0.027,6.783,0.000
-0.052,6.615,0.000
-0.078,6.615,0.000
-0.104,6.622,0.000
-0.130,6.622,0.000
-0.156,6.621,0.000
-0.182,6.621,0.000
-0.208,6.604,0.000
-0.234,6.611,0.000
-0.259,6.602,0.000
-0.293,6.784,0.000
-0.312,6.616,0.000
-0.337,6.599,0.000
-0.373,6.780,0.000
-0.402,6.816,0.000
-0.415,6.594,0.000
-0.442,6.608,0.000
-0.465,6.568,0.000
-0.507,6.779,0.000
-0.531,6.747,0.000
-0.545,6.593,0.000
-0.574,6.629,0.000
-0.597,6.588,0.000
-0.626,6.624,0.000
-0.649,6.591,0.000
-0.667,6.511,0.000
-0.720,6.767,0.000
-0.727,6.583,0.000
-0.756,6.611,0.000
-0.777,6.562,0.000
-0.804,6.574,0.000
-0.829,6.563,0.000
-0.877,6.726,0.000
-0.904,6.730,0.000
-0.907,6.561,0.000
-0.927,6.511,0.000
-0.958,6.546,0.000
-0.985,6.549,0.000
-1.040,6.740,0.000
-1.046,6.602,0.000
-1.072,6.598,0.000
-1.103,6.624,0.000
-1.117,6.552,0.000
-1.149,6.585,0.000
-1.167,6.535,0.000
-1.236,6.767,0.000
-1.250,6.697,0.000
-1.258,6.596,0.000
-1.278,6.561,0.000
-1.300,6.534,0.000
-1.328,6.544,0.000
-1.356,6.546,0.000
-1.380,6.533,0.000
-1.432,6.653,0.000
-1.424,6.492,0.000
-1.455,6.509,0.000
-1.520,6.679,0.000
-1.508,6.505,0.000
-1.531,6.491,0.000
-1.557,6.485,0.000
-1.611,6.596,0.000
-1.653,6.655,0.000
-1.626,6.436,0.000
-1.639,6.385,0.000
-1.688,6.468,0.000
-1.701,6.417,0.000
-1.735,6.440,0.000
-1.811,6.621,0.000
-1.771,6.374,0.000
-1.812,6.426,0.000
-1.825,6.375,0.000
-1.843,6.345,0.000
-1.871,6.345,0.000
-1.895,6.338,0.000
-1.923,6.338,0.000
-1.947,6.330,0.000
-1.970,6.315,0.000
-2.048,6.474,0.000
-2.066,6.445,0.000
-2.035,6.262,0.000
-2.071,6.291,0.000
-2.099,6.290,0.000
-2.116,6.260,0.000
-2.143,6.259,0.000
-2.167,6.250,0.000
-2.250,6.407,0.000
-2.275,6.398,0.000
-2.241,6.224,0.000
-2.268,6.223,0.000
-2.290,6.206,0.000
-2.317,6.205,0.000
-2.344,6.203,0.000
-2.417,6.322,0.000
-2.404,6.213,0.000
-2.414,6.168,0.000
-2.438,6.158,0.000
-2.459,6.141,0.000
-2.486,6.139,0.000
-2.502,6.107,0.000
-2.532,6.112,0.000
-2.562,6.116,0.000
-2.576,6.084,0.000
-2.603,6.081,0.000
-2.624,6.064,0.000
-2.648,6.054,0.000
-2.746,6.210,0.000
-2.767,6.193,0.000
-2.725,6.036,0.000
-2.743,6.011,0.000
-2.770,6.008,0.000
-2.796,6.004,0.000
-2.891,6.144,0.000
-2.922,6.146,0.000
-2.867,5.970,0.000
-2.890,5.959,0.000
-2.910,5.941,0.000
-2.937,5.936,0.000
-2.936,5.876,0.000
-2.984,5.913,0.000
-3.003,5.894,0.000
-3.016,5.862,0.000
-3.053,5.877,0.000
-3.154,6.014,0.000
-3.095,5.846,0.000
-3.126,5.848,0.000
-3.138,5.815,0.000
-3.168,5.816,0.000
-3.187,5.797,0.000
-3.206,5.778,0.000
-3.236,5.779,0.000
-3.263,5.773,0.000
-3.281,5.753,0.000
-3.380,5.872,0.000
-3.384,5.826,0.000
-3.349,5.714,0.000
-3.379,5.714,0.000
-3.390,5.681,0.000
-3.412,5.667,0.000
-3.434,5.654,0.000
-3.567,5.821,0.000
-3.479,5.627,0.000
-3.501,5.613,0.000
-3.514,5.586,0.000
-3.540,5.579,0.000
-3.567,5.572,0.000
-3.675,5.692,0.000
-3.606,5.537,0.000
-3.732,5.682,0.000
-3.746,5.655,0.000
-3.680,5.507,0.000
-3.692,5.479,0.000
-3.723,5.478,0.000
-3.731,5.444,0.000
-3.770,5.455,0.000
-3.783,5.427,0.000
-3.887,5.531,0.000
-3.825,5.397,0.000
-3.851,5.389,0.000
-3.863,5.361,0.000
-3.893,5.358,0.000
-3.905,5.330,0.000
-3.930,5.321,0.000
-3.942,5.293,0.000
-3.972,5.290,0.000
-3.997,5.281,0.000
-4.013,5.259,0.000
-4.020,5.224,0.000
-4.166,5.371,0.000
-4.080,5.217,0.000
-4.076,5.171,0.000
-4.116,5.179,0.000
-4.136,5.163,0.000
-4.161,5.153,0.000
-4.182,5.136,0.000
-4.211,5.132,0.000
-4.309,5.209,0.000
-4.212,5.051,0.000
-4.257,5.064,0.000
-4.375,5.164,0.000
-4.410,5.163,0.000
-4.321,5.019,0.000
-4.336,4.996,0.000
-4.360,4.985,0.000
-4.491,5.094,0.000
-4.511,5.076,0.000
-4.419,4.933,0.000
-4.433,4.910,0.000
-4.457,4.899,0.000
-4.498,4.904,0.000
-4.501,4.869,0.000
-4.515,4.846,0.000
-4.607,4.906,0.000
-4.632,4.894,0.000
-4.528,4.747,0.000
-4.580,4.763,0.000
-4.543,4.688,0.000
-4.578,4.688,0.000
-4.597,4.670,0.000
-4.735,4.772,0.000
-4.633,4.633,0.000
-4.657,4.621,0.000
-4.675,4.602,0.000
-4.688,4.578,0.000
-4.711,4.565,0.000
-4.735,4.552,0.000
-4.770,4.550,0.000
-4.707,4.455,0.000
-4.748,4.458,0.000
-4.748,4.423,0.000
-4.765,4.405,0.000
-4.776,4.380,0.000
-4.805,4.372,0.000
-4.816,4.348,0.000
-4.833,4.329,0.000
-4.814,4.278,0.000
-4.849,4.275,0.000
-4.878,4.267,0.000
-4.907,4.258,0.000
-4.918,4.233,0.000
-4.891,4.177,0.000
-4.901,4.153,0.000
-4.917,4.134,0.000
-4.952,4.130,0.000
-4.943,4.090,0.000
-4.953,4.065,0.000
-4.982,4.056,0.000
-4.985,4.026,0.000
-5.039,4.037,0.000
-5.016,3.987,0.000
-5.045,3.977,0.000
-5.118,4.002,0.000
-5.121,3.972,0.000
-5.149,3.962,0.000
-5.158,3.937,0.000
-5.324,4.030,0.000
-5.195,3.901,0.000
-5.204,3.876,0.000
-5.219,3.855,0.000
-5.228,3.830,0.000
-5.250,3.814,0.000
-5.245,3.779,0.000
-5.273,3.768,0.000
-5.288,3.747,0.000
-5.309,3.731,0.000
-5.337,3.719,0.000
-5.331,3.685,0.000
-5.359,3.673,0.000
-5.373,3.652,0.000
-5.388,3.631,0.000
-5.539,3.701,0.000
-5.403,3.579,0.000
-5.581,3.666,0.000
-5.589,3.640,0.000
-5.458,3.524,0.000
-5.465,3.498,0.000
-5.465,3.468,0.000
-5.492,3.455,0.000
-5.430,3.386,0.000
-5.485,3.391,0.000
-5.627,3.448,0.000
-5.490,3.335,0.000
-5.497,3.309,0.000
-5.509,3.288,0.000
-5.674,3.356,0.000
-5.694,3.337,0.000
-5.541,3.218,0.000
-5.560,3.201,0.000
-5.573,3.179,0.000
-5.739,3.243,0.000
-5.758,3.225,0.000
-5.624,3.121,0.000
-5.790,3.183,0.000
-5.677,3.092,0.000
-5.653,3.050,0.000
-5.651,3.021,0.000
-5.670,3.002,0.000
-5.696,2.987,0.000
-5.708,2.965,0.000
-5.705,2.935,0.000
-5.717,2.913,0.000
-5.676,2.864,0.000
-5.732,2.864,0.000
-5.758,2.849,0.000
-5.702,2.794,0.000
-5.773,2.800,0.000
-5.679,2.727,0.000
-5.904,2.806,0.000
-5.915,2.783,0.000
-5.756,2.681,0.000
-5.767,2.658,0.000
-5.777,2.636,0.000
-5.787,2.613,0.000
-5.805,2.594,0.000
-5.800,2.564,0.000
-5.818,2.545,0.000
-5.828,2.522,0.000
-5.837,2.499,0.000
-5.847,2.476,0.000
-5.857,2.453,0.000
-5.866,2.430,0.000
-5.876,2.407,0.000
-5.878,2.381,0.000
-5.902,2.364,0.000
-6.085,2.409,0.000
-6.087,2.382,0.000
-5.914,2.288,0.000
-5.931,2.268,0.000
-5.932,2.242,0.000
-5.949,2.221,0.000
-5.918,2.183,0.000
-5.935,2.163,0.000
-5.982,2.154,0.000
-5.998,2.133,0.000
-6.015,2.112,0.000
-5.999,2.080,0.000
-6.000,2.054,0.000
-6.015,2.033,0.000
-6.063,2.023,0.000
-6.031,1.986,0.000
-6.031,1.960,0.000
-6.055,1.941,0.000
-6.006,1.900,0.000
-6.093,1.901,0.000
-6.069,1.867,0.000
-6.068,1.841,0.000
-6.092,1.822,0.000
-6.099,1.798,0.000
-6.098,1.772,0.000
-6.097,1.745,0.000
-6.111,1.724,0.000
-6.102,1.695,0.000
-6.305,1.725,0.000
-6.139,1.654,0.000
-6.114,1.621,0.000
-6.333,1.652,0.000
-6.110,1.569,0.000
-6.156,1.555,0.000
-6.163,1.531,0.000
-6.335,1.547,0.000
-6.166,1.480,0.000
-6.180,1.458,0.000
-6.186,1.434,0.000
-6.208,1.413,0.000
-6.237,1.394,0.000
-6.202,1.361,0.000
-6.240,1.343,0.000
-6.205,1.310,0.000
-6.370,1.319,0.000
-6.588,1.337,0.000
-6.228,1.239,0.000
-6.200,1.208,0.000
-6.254,1.193,0.000
-6.426,1.200,0.000
-6.230,1.138,0.000
-6.259,1.118,0.000
-6.255,1.092,0.000
-6.268,1.069,0.000
-6.272,1.044,0.000
-6.276,1.019,0.000
-6.464,1.024,0.000
-6.491,1.002,0.000
-6.221,0.935,0.000
-6.283,0.919,0.000
-6.253,0.890,0.000
-6.298,0.871,0.000
-6.244,0.839,0.000
-6.280,0.818,0.000
-6.485,0.819,0.000
-6.504,0.796,0.000
-6.322,0.748,0.000
-6.350,0.726,0.000
-6.303,0.696,0.000
-6.314,0.672,0.000
-6.423,0.658,0.000
-6.466,0.637,0.000
-6.305,0.596,0.000
-6.324,0.573,0.000
-6.359,0.551,0.000
-6.287,0.520,0.000
-6.297,0.496,0.000
-6.265,0.468,0.000
-6.259,0.443,0.000
-6.344,0.424,0.000
-6.337,0.399,0.000
-6.272,0.370,0.000
-6.324,0.348,0.000
-6.342,0.324,0.000
-6.267,0.296,0.000
-6.268,0.271,0.000
-6.378,0.251,0.000
-6.296,0.223,0.000
-6.280,0.197,0.000
-6.272,0.172,0.000
-6.289,0.148,0.000
-6.282,0.123,0.000
-6.282,0.099,0.000
-6.282,0.074,0.000
-6.358,0.050,0.000
-6.350,0.025,0.000
-6.465,-0.000,0.000
-6.274,-0.025,0.000
-6.283,-0.049,0.000
-6.308,-0.074,0.000
-6.290,-0.099,0.000
-6.282,-0.123,0.000
-6.281,-0.148,0.000
-6.263,-0.172,0.000
-6.469,-0.203,0.000
-6.262,-0.221,0.000
-6.468,-0.254,0.000
-6.467,-0.280,0.000
-6.465,-0.305,0.000
-6.275,-0.321,0.000
-6.315,-0.348,0.000
-6.272,-0.370,0.000
-6.296,-0.396,0.000
-6.269,-0.419,0.000
-6.267,-0.444,0.000
-6.265,-0.468,0.000
-6.263,-0.493,0.000
-6.261,-0.518,0.000
-6.449,-0.559,0.000
-6.446,-0.584,0.000
-6.246,-0.590,0.000
-6.244,-0.615,0.000
-6.233,-0.639,0.000
-6.436,-0.685,0.000
-6.434,-0.710,0.000
-6.423,-0.735,0.000
-6.239,-0.738,0.000
-6.270,-0.767,0.000
-6.283,-0.794,0.000
-6.418,-0.836,0.000
-6.244,-0.839,0.000
-6.223,-0.861,0.000
-6.432,-0.915,0.000
-6.436,-0.942,0.000
-6.205,-0.933,0.000
-6.209,-0.958,0.000
-6.205,-0.983,0.000
-6.210,-1.009,0.000
-6.197,-1.032,0.000
-6.168,-1.052,0.000
-6.181,-1.079,0.000
-6.177,-1.103,0.000
-6.189,-1.130,0.000
-6.371,-1.189,0.000
-6.405,-1.222,0.000
-6.167,-1.201,0.000
-6.137,-1.221,0.000
-6.174,-1.253,0.000
-6.152,-1.274,0.000
-6.172,-1.303,0.000
-6.134,-1.321,0.000
-6.145,-1.348,0.000
-6.131,-1.371,0.000
-6.303,-1.435,0.000
-6.120,-1.419,0.000
-6.156,-1.452,0.000
-6.109,-1.467,0.000
-6.112,-1.493,0.000
-6.097,-1.515,0.000
-6.165,-1.557,0.000
-6.085,-1.562,0.000
-6.263,-1.634,0.000
-6.256,-1.659,0.000
-6.131,-1.651,0.000
-6.060,-1.658,0.000
-6.053,-1.682,0.000
-6.079,-1.715,0.000
-6.040,-1.729,0.000
-6.090,-1.769,0.000
-6.026,-1.777,0.000
-5.995,-1.793,0.000
-6.163,-1.870,0.000
-6.013,-1.850,0.000
-6.006,-1.873,0.000
-5.998,-1.897,0.000
-6.055,-1.941,0.000
-5.975,-1.941,0.000
-5.968,-1.965,0.000
-5.960,-1.988,0.000
-6.023,-2.036,0.000
-5.944,-2.035,0.000
-5.936,-2.058,0.000
-5.936,-2.085,0.000
-5.912,-2.102,0.000
-6.060,-2.182,0.000
-5.903,-2.151,0.000
-5.894,-2.175,0.000
-5.941,-2.218,0.000
-5.940,-2.244,0.000
-5.939,-2.271,0.000
-6.096,-2.359,0.000
-6.080,-2.380,0.000
-5.904,-2.338,0.000
-5.902,-2.364,0.000
-5.893,-2.387,0.000
-5.884,-2.410,0.000
-5.859,-2.427,0.000
-5.865,-2.456,0.000
-6.019,-2.549,0.000
-5.830,-2.496,0.000
-5.812,-2.515,0.000
-5.996,-2.623,0.000
-5.845,-2.584,0.000
-5.975,-2.670,0.000
-5.787,-2.613,0.000
-5.769,-2.632,0.000
-5.774,-2.662,0.000
-5.756,-2.681,0.000
-5.753,-2.707,0.000
-5.727,-2.723,0.000
-5.871,-2.819,0.000
-5.721,-2.775,0.000
-5.695,-2.790,0.000
-5.866,-2.902,0.000
-5.732,-2.864,0.000
-5.647,-2.849,0.000
-5.817,-2.964,0.000
-5.661,-2.913,0.000
-5.635,-2.927,0.000
-5.761,-3.021,0.000
-5.770,-3.055,0.000
-5.600,-2.993,0.000
-5.588,-3.015,0.000
-5.576,-3.037,0.000
-5.572,-3.063,0.000
-5.709,-3.168,0.000
-5.703,-3.194,0.000
-5.542,-3.133,0.000
-5.523,-3.150,0.000
-5.489,-3.159,0.000
-5.491,-3.189,0.000
-5.633,-3.301,0.000
-5.626,-3.327,0.000
-5.606,-3.345,0.000
-5.419,-3.262,0.000
-5.420,-3.292,0.000
-5.400,-3.309,0.000
-5.408,-3.343,0.000
-5.395,-3.365,0.000
-5.339,-3.359,0.000
-5.368,-3.407,0.000
-5.362,-3.432,0.000
-5.491,-3.546,0.000
-5.484,-3.572,0.000
-5.314,-3.491,0.000
-5.307,-3.516,0.000
-5.266,-3.519,0.000
-5.266,-3.548,0.000
-5.400,-3.670,0.000
-5.392,-3.695,0.000
-5.230,-3.615,0.000
-5.230,-3.645,0.000
-5.202,-3.656,0.000
-5.187,-3.676,0.000
-5.193,-3.711,0.000
-5.152,-3.712,0.000
-5.144,-3.737,0.000
-5.122,-3.752,0.000
-5.141,-3.797,0.000
-5.126,-3.817,0.000
-5.078,-3.813,0.000
-5.205,-3.940,0.000
-5.196,-3.966,0.000
-5.033,-3.872,0.000
-5.024,-3.897,0.000
-5.149,-4.027,0.000
-4.987,-3.931,0.000
-4.965,-3.945,0.000
-4.949,-3.965,0.000
-4.940,-3.990,0.000
-4.918,-4.004,0.000
-5.034,-4.132,0.000
-5.024,-4.157,0.000
-4.883,-4.072,0.000
-4.886,-4.107,0.000
-4.993,-4.231,0.000
-4.971,-4.245,0.000
-4.954,-4.265,0.000
-4.790,-4.156,0.000
-4.926,-4.309,0.000
-4.909,-4.328,0.000
-4.753,-4.223,0.000
-4.736,-4.242,0.000
-4.719,-4.261,0.000
-4.703,-4.279,0.000
-4.704,-4.314,0.000
-4.669,-4.316,0.000
-4.646,-4.329,0.000
-4.641,-4.358,0.000
-4.747,-4.493,0.000
-4.741,-4.523,0.000
-4.577,-4.401,0.000
-4.554,-4.413,0.000
-4.543,-4.437,0.000
-4.525,-4.455,0.000
-4.513,-4.478,0.000
-4.496,-4.496,0.000
-4.466,-4.502,0.000
-4.455,-4.525,0.000
-4.437,-4.543,0.000
-4.425,-4.566,0.000
-4.418,-4.595,0.000
-4.400,-4.613,0.000
-4.416,-4.666,0.000
-4.442,-4.730,0.000
-4.456,-4.783,0.000
-4.310,-4.663,0.000
-4.292,-4.680,0.000
-4.273,-4.697,0.000
-4.266,-4.726,0.000
-4.231,-4.724,0.000
-4.262,-4.796,0.000
-4.188,-4.751,0.000
-4.229,-4.835,0.000
-4.232,-4.876,0.000
-4.143,-4.812,0.000
-4.183,-4.897,0.000
-4.153,-4.901,0.000
-4.252,-5.058,0.000
-4.227,-5.069,0.000
-4.207,-5.085,0.000
-4.044,-4.928,0.000
-4.019,-4.937,0.000
-4.036,-4.998,0.000
-3.996,-4.988,0.000
-3.992,-5.023,0.000
-3.997,-5.070,0.000
-3.957,-5.060,0.000
-3.932,-5.069,0.000
-3.912,-5.085,0.000
-3.887,-5.094,0.000
-3.877,-5.122,0.000
-3.837,-5.111,0.000
-3.832,-5.146,0.000
-3.812,-5.161,0.000
-3.801,-5.189,0.000
-3.776,-5.197,0.000
-3.760,-5.218,0.000
-3.754,-5.253,0.000
-3.695,-5.214,0.000
-3.689,-5.249,0.000
-3.664,-5.257,0.000
-3.652,-5.285,0.000
-3.627,-5.292,0.000
-3.696,-5.439,0.000
-3.608,-5.354,0.000
-3.551,-5.314,0.000
-3.548,-5.355,0.000
-3.558,-5.417,0.000
-3.524,-5.410,0.000
-3.485,-5.397,0.000
-3.463,-5.410,0.000
-3.447,-5.431,0.000
-3.416,-5.430,0.000
-3.395,-5.444,0.000
-3.374,-5.457,0.000
-3.357,-5.477,0.000
-3.426,-5.641,0.000
-3.318,-5.510,0.000
-3.296,-5.523,0.000
-3.360,-5.681,0.000
-3.341,-5.700,0.000
-3.214,-5.534,0.000
-3.192,-5.546,0.000
-3.282,-5.753,0.000
-3.161,-5.592,0.000
-3.135,-5.598,0.000
-3.101,-5.588,0.000
-3.095,-5.629,0.000
-3.073,-5.641,0.000
-3.074,-5.696,0.000
-3.024,-5.658,0.000
-3.088,-5.833,0.000
-3.065,-5.845,0.000
-3.042,-5.857,0.000
-2.939,-5.712,0.000
-2.913,-5.716,0.000
-2.890,-5.728,0.000
