X,Y,Z
2.739,6.004,0.000
2.564,5.680,0.000
2.590,5.796,0.000
2.511,5.681,0.000
2.643,6.042,0.000
2.493,5.761,0.000
2.460,5.748,0.000
2.426,5.729,0.000
2.413,5.762,0.000
2.518,6.080,0.000
2.484,6.064,0.000
2.476,6.113,0.000
2.336,5.832,0.000
2.303,5.818,0.000
2.395,6.119,0.000
2.380,6.151,0.000
2.345,6.134,0.000
2.219,5.872,0.000
2.185,5.852,0.000
2.160,5.856,0.000
2.137,5.865,0.000
2.114,5.873,0.000
2.195,6.174,0.000
2.082,5.928,0.000
2.162,6.235,0.000
2.028,5.925,0.000
2.005,5.933,0.000
1.977,5.926,0.000
2.054,6.237,0.000
1.929,5.936,0.000
1.936,6.040,0.000
1.890,5.976,0.000
1.859,5.959,0.000
1.938,6.299,0.000
1.908,6.289,0.000
1.851,6.190,0.000
1.867,6.335,0.000
1.750,6.023,0.000
1.719,6.006,0.000
1.693,6.003,0.000
1.673,6.024,0.000
1.751,6.402,0.000
1.630,6.052,0.000
1.681,6.338,0.000
1.577,6.045,0.000
1.640,6.388,0.000
1.531,6.062,0.000
1.507,6.068,0.000
1.487,6.089,0.000
1.460,6.079,0.000
1.508,6.391,0.000
1.417,6.116,0.000
1.456,6.394,0.000
1.366,6.112,0.000
1.410,6.428,0.000
1.315,6.107,0.000
1.302,6.167,0.000
1.270,6.132,0.000
1.312,6.463,0.000
1.219,6.127,0.000
1.200,6.157,0.000
1.168,6.121,0.000
1.203,6.441,0.000
1.126,6.165,0.000
1.159,6.488,0.000
1.076,6.164,0.000
1.099,6.445,0.000
1.024,6.152,0.000
1.001,6.161,0.000
1.031,6.509,0.000
0.952,6.169,0.000
0.966,6.423,0.000
0.893,6.105,0.000
0.925,6.501,0.000
0.861,6.223,0.000
0.876,6.522,0.000
0.807,6.190,0.000
0.783,6.198,0.000
0.758,6.196,0.000
0.735,6.214,0.000
0.750,6.557,0.000
0.684,6.199,0.000
0.661,6.207,0.000
0.650,6.345,0.000
0.614,6.232,0.000
0.608,6.428,0.000
0.563,6.211,0.000
0.567,6.547,0.000
0.541,6.544,0.000
0.487,6.182,0.000
0.466,6.230,0.000
0.442,6.242,0.000
0.438,6.557,0.000
0.394,6.265,0.000
0.386,6.546,0.000
0.343,6.227,0.000
0.318,6.229,0.000
0.309,6.555,0.000
0.267,6.169,0.000
0.256,6.524,0.000
0.219,6.192,0.000
0.195,6.208,0.000
0.170,6.178,0.000
0.146,6.189,0.000
0.121,6.179,0.000
0.098,6.210,0.000
0.073,6.174,0.000
0.049,6.185,0.000
0.026,6.538,0.000
-0.000,6.278,0.000
-0.024,6.185,0.000
-0.051,6.519,0.000
-0.077,6.514,0.000
-0.097,6.190,0.000
-0.128,6.513,0.000
-0.149,6.341,0.000
-0.180,6.536,0.000
-0.194,6.182,0.000
-0.218,6.176,0.000
-0.243,6.180,0.000
-0.270,6.251,0.000
-0.307,6.517,0.000
-0.314,6.151,0.000
-0.358,6.509,0.000
-0.364,6.169,0.000
-0.408,6.492,0.000
-0.412,6.166,0.000
-0.457,6.455,0.000
-0.487,6.511,0.000
-0.485,6.166,0.000
-0.506,6.128,0.000
-0.529,6.105,0.000
-0.589,6.507,0.000
-0.582,6.153,0.000
-0.639,6.488,0.000
-0.630,6.153,0.000
-0.693,6.511,0.000
-0.679,6.153,0.000
-0.740,6.467,0.000
-0.728,6.147,0.000
-0.750,6.134,0.000
-0.775,6.131,0.000
-0.847,6.498,0.000
-0.868,6.461,0.000
-0.848,6.132,0.000
-0.916,6.435,0.000
-0.896,6.120,0.000
-0.923,6.137,0.000
-0.941,6.097,0.000
-0.968,6.109,0.000
-1.042,6.416,0.000
-1.066,6.407,0.000
-1.041,6.107,0.000
-1.056,6.052,0.000
-1.086,6.079,0.000
-1.169,6.399,0.000
-1.136,6.085,0.000
-1.159,6.076,0.000
-1.184,6.076,0.000
-1.267,6.370,0.000
-1.219,6.005,0.000
-1.251,6.041,0.000
-1.277,6.047,0.000
-1.365,6.340,0.000
-1.327,6.047,0.000
-1.352,6.046,0.000
-1.369,6.016,0.000
-1.395,6.020,0.000
-1.466,6.212,0.000
-1.448,6.029,0.000
-1.557,6.375,0.000
-1.489,5.993,0.000
-1.513,5.992,0.000
-1.539,5.996,0.000
-1.579,6.050,0.000
-1.601,6.038,0.000
-1.651,6.130,0.000
-1.705,6.232,0.000
-1.676,6.034,0.000
-1.797,6.370,0.000
-1.719,6.006,0.000
-1.724,5.935,0.000
-1.747,5.928,0.000
-1.775,5.936,0.000
-1.894,6.243,0.000
-1.837,5.971,0.000
-1.845,5.914,0.000
-1.974,6.243,0.000
-1.890,5.895,0.000
-1.915,5.892,0.000
-1.923,5.840,0.000
-1.948,5.838,0.000
-1.982,5.864,0.000
-2.071,6.048,0.000
-2.026,5.844,0.000
-2.149,6.119,0.000
-2.074,5.833,0.000
-2.205,6.125,0.000
-2.236,6.134,0.000
-2.137,5.793,0.000
-2.164,5.794,0.000
-2.181,5.771,0.000
-2.333,6.103,0.000
-2.352,6.080,0.000
-2.254,5.760,0.000
-2.400,6.061,0.000
-2.411,6.021,0.000
-2.324,5.738,0.000
-2.471,6.033,0.000
-2.357,5.690,0.000
-2.517,6.009,0.000
-2.412,5.696,0.000
-2.434,5.686,0.000
-2.459,5.681,0.000
-2.472,5.652,0.000
-2.626,5.941,0.000
-2.638,5.904,0.000
-2.556,5.661,0.000
-2.567,5.627,0.000
-2.579,5.593,0.000
-2.587,5.555,0.000
-2.778,5.903,0.000
-2.647,5.567,0.000
-2.673,5.566,0.000
-2.697,5.560,0.000
-2.872,5.863,0.000
-2.865,5.791,0.000
-2.758,5.519,0.000
-2.784,5.517,0.000
-2.806,5.506,0.000
-2.974,5.780,0.000
-2.861,5.507,0.000
-3.039,5.794,0.000
-2.884,5.448,0.000
-2.913,5.450,0.000
-2.920,5.411,0.000
-3.125,5.738,0.000
-3.157,5.742,0.000
-3.170,5.713,0.000
-3.022,5.397,0.000
-3.094,5.474,0.000
-3.095,5.426,0.000
-3.096,5.379,0.000
-3.133,5.393,0.000
-3.146,5.367,0.000
-3.367,5.693,0.000
-3.191,5.347,0.000
-3.220,5.348,0.000
-3.246,5.344,0.000
-3.439,5.611,0.000
-3.468,5.610,0.000
-3.309,5.305,0.000
-3.340,5.309,0.000
-3.536,5.572,0.000
-3.349,5.231,0.000
-3.400,5.265,0.000
-3.381,5.192,0.000
-3.610,5.496,0.000
-3.442,5.195,0.000
-3.471,5.194,0.000
-3.485,5.172,0.000
-3.514,5.171,0.000
-3.535,5.157,0.000
-3.755,5.433,0.000
-3.768,5.407,0.000
-3.601,5.124,0.000
-3.612,5.097,0.000
-3.629,5.078,0.000
-3.646,5.060,0.000
-3.648,5.021,0.000
-3.704,5.056,0.000
-3.845,5.205,0.000
-3.743,5.027,0.000
-3.926,5.229,0.000
-3.767,4.977,0.000
-3.781,4.954,0.000
-3.791,4.927,0.000
-4.036,5.204,0.000
-3.845,4.917,0.000
-3.886,4.930,0.000
-4.100,5.159,0.000
-3.906,4.875,0.000
-4.141,5.127,0.000
-3.928,4.825,0.000
-3.989,4.861,0.000
-3.982,4.813,0.000
-4.004,4.802,0.000
-4.049,4.817,0.000
-4.158,4.907,0.000
-4.050,4.743,0.000
-4.076,4.734,0.000
-4.101,4.726,0.000
-4.305,4.921,0.000
-4.131,4.686,0.000
-4.150,4.670,0.000
-4.168,4.653,0.000
-4.186,4.637,0.000
-4.201,4.617,0.000
-4.247,4.630,0.000
-4.470,4.836,0.000
-4.272,4.586,0.000
-4.486,4.777,0.000
-4.301,4.544,0.000
-4.542,4.762,0.000
-4.337,4.511,0.000
-4.330,4.468,0.000
-4.347,4.451,0.000
-4.630,4.703,0.000
-4.571,4.607,0.000
-4.425,4.425,0.000
-4.435,4.400,0.000
-4.448,4.379,0.000
-4.476,4.372,0.000
-4.471,4.333,0.000
-4.761,4.577,0.000
-4.590,4.378,0.000
-4.530,4.287,0.000
-4.554,4.276,0.000
-4.586,4.272,0.000
-4.584,4.237,0.000
-4.593,4.212,0.000
-4.684,4.262,0.000
-4.881,4.407,0.000
-4.657,4.171,0.000
-4.685,4.163,0.000
-4.697,4.141,0.000
-4.946,4.326,0.000
-4.726,4.101,0.000
-4.742,4.082,0.000
-4.743,4.050,0.000
-4.797,4.065,0.000
-4.924,4.139,0.000
-4.794,3.998,0.000
-4.689,3.879,0.000
-4.797,3.937,0.000
-5.081,4.137,0.000
-5.057,4.084,0.000
-4.879,3.909,0.000
-4.899,3.893,0.000
-4.870,3.839,0.000
-4.868,3.807,0.000
-4.912,3.810,0.000
-4.947,3.806,0.000
-4.942,3.771,0.000
-5.206,3.940,0.000
-5.012,3.763,0.000
-5.031,3.746,0.000
-5.297,3.913,0.000
-5.031,3.686,0.000
-5.062,3.678,0.000
-5.010,3.610,0.000
-5.053,3.611,0.000
-5.311,3.764,0.000
-5.098,3.583,0.000
-5.062,3.528,0.000
-5.080,3.511,0.000
-5.389,3.694,0.000
-5.120,3.480,0.000
-5.146,3.468,0.000
-5.138,3.433,0.000
-5.152,3.413,0.000
-5.469,3.592,0.000
-5.260,3.426,0.000
-5.192,3.352,0.000
-5.253,3.362,0.000
-5.235,3.323,0.000
-5.288,3.327,0.000
-5.279,3.292,0.000
-5.314,3.285,0.000
-5.335,3.269,0.000
-5.352,3.251,0.000
-5.348,3.219,0.000
-5.365,3.201,0.000
-5.386,3.185,0.000
-5.682,3.330,0.000
-5.428,3.153,0.000
-5.732,3.299,0.000
-5.444,3.105,0.000
-5.425,3.066,0.000
-5.446,3.050,0.000
-5.779,3.207,0.000
-5.779,3.177,0.000
-5.754,3.134,0.000
-5.507,2.971,0.000
-5.509,2.945,0.000
-5.588,2.959,0.000
-5.882,3.085,0.000
-5.869,3.049,0.000
-5.931,3.051,0.000
-5.638,2.873,0.000
-5.623,2.837,0.000
-5.962,2.979,0.000
-5.969,2.954,0.000
-5.683,2.784,0.000
-5.625,2.728,0.000
-5.590,2.684,0.000
-5.596,2.660,0.000
-5.967,2.808,0.000
-5.966,2.779,0.000
-5.692,2.624,0.000
-5.683,2.593,0.000
-6.011,2.714,0.000
-5.718,2.555,0.000
-6.019,2.661,0.000
-5.733,2.508,0.000
-6.035,2.612,0.000
-5.743,2.458,0.000
-5.753,2.436,0.000
-5.753,2.409,0.000
-6.093,2.524,0.000
-6.103,2.500,0.000
-5.795,2.347,0.000
-5.790,2.319,0.000
-5.823,2.305,0.000
-6.154,2.409,0.000
-5.826,2.254,0.000
-5.835,2.231,0.000
-5.853,2.212,0.000
-5.824,2.174,0.000
-6.222,2.296,0.000
-6.179,2.252,0.000
-5.887,2.120,0.000
-5.886,2.093,0.000
-5.870,2.061,0.000
-5.839,2.025,0.000
-6.127,2.098,0.000
-5.860,1.980,0.000
-6.193,2.066,0.000
-5.885,1.938,0.000
-5.882,1.911,0.000
-5.875,1.883,0.000
-5.882,1.860,0.000
-5.900,1.840,0.000
-5.932,1.825,0.000
-5.904,1.791,0.000
-5.921,1.771,0.000
-6.262,1.846,0.000
-5.945,1.727,0.000
-5.961,1.707,0.000
-5.933,1.673,0.000
-5.950,1.653,0.000
-5.956,1.629,0.000
-6.295,1.696,0.000
-5.979,1.585,0.000
-5.985,1.562,0.000
-5.976,1.534,0.000
-6.307,1.593,0.000
-6.018,1.495,0.000
-6.347,1.550,0.000
-6.009,1.443,0.000
-6.015,1.419,0.000
-6.015,1.394,0.000
-6.357,1.447,0.000
-6.306,1.409,0.000
-6.052,1.328,0.000
-6.042,1.301,0.000
-6.047,1.277,0.000
-6.047,1.252,0.000
-6.370,1.293,0.000
-6.066,1.207,0.000
-6.231,1.214,0.000
-6.141,1.172,0.000
-6.492,1.212,0.000
-6.488,1.185,0.000
-6.155,1.099,0.000
-6.492,1.133,0.000
-6.133,1.046,0.000
-6.510,1.084,0.000
-6.151,0.999,0.000
-6.250,0.990,0.000
-6.550,1.011,0.000
-6.253,0.940,0.000
-6.251,0.915,0.000
-6.265,0.892,0.000
-6.263,0.866,0.000
-6.257,0.840,0.000
-6.275,0.818,0.000
-6.603,0.834,0.000
-6.331,0.775,0.000
-6.339,0.750,0.000
-6.342,0.725,0.000
-6.666,0.736,0.000
-6.352,0.676,0.000
-6.685,0.685,0.000
-6.347,0.625,0.000
-6.355,0.601,0.000
-6.679,0.605,0.000
-6.374,0.552,0.000
-6.697,0.554,0.000
-6.368,0.501,0.000
-6.429,0.481,0.000
-6.411,0.454,0.000
-6.723,0.449,0.000
-6.370,0.401,0.000
-6.704,0.395,0.000
-6.378,0.351,0.000
-6.370,0.325,0.000
-6.721,0.317,0.000
-6.709,0.290,0.000
-6.403,0.252,0.000
-6.379,0.226,0.000
-6.390,0.201,0.000
-6.415,0.176,0.000
-6.718,0.158,0.000
-6.723,0.132,0.000
-6.407,0.101,0.000
-6.397,0.075,0.000
-6.388,0.050,0.000
-6.711,0.026,0.000
-6.383,-0.000,0.000
-6.729,-0.026,0.000
-6.710,-0.053,0.000
-6.392,-0.075,0.000
-6.382,-0.100,0.000
-6.416,-0.126,0.000
-6.391,-0.151,0.000
-6.405,-0.176,0.000
-6.657,-0.209,0.000
-6.614,-0.234,0.000
-6.660,-0.262,0.000
-6.677,-0.289,0.000
-6.611,-0.312,0.000
-6.553,-0.335,0.000
-6.650,-0.366,0.000
-6.332,-0.373,0.000
-6.301,-0.396,0.000
-6.264,-0.419,0.000
-6.644,-0.470,0.000
-6.295,-0.471,0.000
-6.304,-0.496,0.000
-6.297,-0.520,0.000
-6.305,-0.546,0.000
-6.624,-0.600,0.000
-6.280,-0.594,0.000
-6.308,-0.621,0.000
-6.285,-0.644,0.000
-6.278,-0.668,0.000
-6.270,-0.692,0.000
-6.302,-0.721,0.000
-6.586,-0.780,0.000
-6.271,-0.767,0.000
-6.303,-0.796,0.000
-6.250,-0.815,0.000
-6.282,-0.844,0.000
-6.574,-0.909,0.000
-6.580,-0.936,0.000
-6.242,-0.913,0.000
-6.577,-0.989,0.000
-6.573,-1.015,0.000
-6.551,-1.038,0.000
-6.556,-1.065,0.000
-6.162,-1.026,0.000
-6.123,-1.044,0.000
-6.492,-1.133,0.000
-6.190,-1.105,0.000
-6.451,-1.178,0.000
-6.141,-1.146,0.000
-6.136,-1.171,0.000
-6.137,-1.196,0.000
-6.107,-1.215,0.000
-6.157,-1.250,0.000
-6.440,-1.334,0.000
-6.434,-1.359,0.000
-6.107,-1.315,0.000
-6.072,-1.332,0.000
-6.097,-1.363,0.000
-6.394,-1.456,0.000
-6.086,-1.411,0.000
-6.065,-1.431,0.000
-6.417,-1.541,0.000
-6.470,-1.580,0.000
-6.437,-1.599,0.000
-6.457,-1.631,0.000
-6.046,-1.552,0.000
-6.113,-1.595,0.000
-6.122,-1.623,0.000
-6.105,-1.645,0.000
-6.094,-1.667,0.000
-6.399,-1.778,0.000
-6.061,-1.710,0.000
-6.079,-1.740,0.000
-6.053,-1.758,0.000
-6.060,-1.787,0.000
-6.363,-1.903,0.000
-6.373,-1.933,0.000
-6.044,-1.859,0.000
-6.309,-1.968,0.000
-6.029,-1.907,0.000
-6.026,-1.932,0.000
-6.004,-1.951,0.000
-6.011,-1.979,0.000
-6.300,-2.102,0.000
-5.985,-2.023,0.000
-5.958,-2.040,0.000
-6.293,-2.182,0.000
-6.288,-2.208,0.000
-6.275,-2.231,0.000
-6.010,-2.164,0.000
-6.011,-2.191,0.000
-5.988,-2.209,0.000
-6.017,-2.247,0.000
-5.989,-2.263,0.000
-5.971,-2.283,0.000
-5.985,-2.315,0.000
-6.308,-2.469,0.000
-6.244,-2.472,0.000
-6.242,-2.500,0.000
-6.194,-2.509,0.000
-5.920,-2.425,0.000
-5.924,-2.454,0.000
-5.906,-2.473,0.000
-5.932,-2.512,0.000
-5.904,-2.527,0.000
-6.217,-2.690,0.000
-6.210,-2.716,0.000
-6.191,-2.737,0.000
-5.935,-2.652,0.000
-6.137,-2.771,0.000
-6.142,-2.802,0.000
-5.890,-2.715,0.000
-6.071,-2.828,0.000
-5.860,-2.757,0.000
-5.836,-2.774,0.000
-5.894,-2.830,0.000
-6.099,-2.958,0.000
-6.095,-2.986,0.000
-5.809,-2.874,0.000
-5.780,-2.888,0.000
-5.751,-2.902,0.000
-5.753,-2.931,0.000
-5.737,-2.952,0.000
-5.730,-2.976,0.000
-5.718,-2.999,0.000
-5.697,-3.017,0.000
-5.681,-3.037,0.000
-5.942,-3.206,0.000
-5.865,-3.194,0.000
-5.960,-3.276,0.000
-5.611,-3.114,0.000
-5.968,-3.342,0.000
-5.684,-3.212,0.000
-5.900,-3.365,0.000
-5.871,-3.379,0.000
-5.587,-3.245,0.000
-5.566,-3.262,0.000
-5.603,-3.314,0.000
-5.859,-3.496,0.000
-5.589,-3.365,0.000
-5.555,-3.374,0.000
-5.559,-3.406,0.000
-5.819,-3.597,0.000
-5.507,-3.435,0.000
-5.518,-3.472,0.000
-5.455,-3.462,0.000
-5.446,-3.486,0.000
-5.698,-3.679,0.000
-5.684,-3.702,0.000
-5.620,-3.692,0.000
-5.378,-3.563,0.000
-5.372,-3.590,0.000
-5.366,-3.616,0.000
-5.344,-3.632,0.000
-5.334,-3.656,0.000
-5.295,-3.660,0.000
-5.297,-3.692,0.000
-5.553,-3.903,0.000
-5.268,-3.733,0.000
-5.253,-3.754,0.000
-5.238,-3.774,0.000
-5.477,-3.979,0.000
-5.201,-3.810,0.000
-5.166,-3.816,0.000
-5.178,-3.856,0.000
-5.163,-3.877,0.000
-5.152,-3.900,0.000
-5.148,-3.929,0.000
-5.372,-4.133,0.000
-5.345,-4.146,0.000
-5.304,-4.148,0.000
-5.063,-3.991,0.000
-5.047,-4.011,0.000
-5.304,-4.249,0.000
-5.027,-4.060,0.000
-4.992,-4.064,0.000
-5.036,-4.133,0.000
-4.986,-4.125,0.000
-4.955,-4.132,0.000
-4.920,-4.136,0.000
-4.926,-4.174,0.000
-4.902,-4.187,0.000
-4.893,-4.212,0.000
-4.884,-4.238,0.000
-4.856,-4.248,0.000
-5.074,-4.474,0.000
-5.060,-4.497,0.000
-5.036,-4.510,0.000
-4.792,-4.327,0.000
-4.754,-4.326,0.000
-4.755,-4.361,0.000
-4.954,-4.580,0.000
-4.742,-4.418,0.000
-4.685,-4.400,0.000
-4.894,-4.632,0.000
-4.679,-4.463,0.000
-4.654,-4.475,0.000
-4.637,-4.493,0.000
-4.846,-4.733,0.000
-4.843,-4.768,0.000
-4.590,-4.554,0.000
-4.586,-4.586,0.000
-4.544,-4.580,0.000
-4.526,-4.598,0.000
-4.749,-4.862,0.000
-4.760,-4.912,0.000
-4.747,-4.937,0.000
-4.728,-4.956,0.000
-4.485,-4.738,0.000
-4.456,-4.745,0.000
-4.434,-4.759,0.000
-4.432,-4.794,0.000
-4.609,-5.025,0.000
-4.394,-4.829,0.000
-4.362,-4.832,0.000
-4.384,-4.895,0.000
-4.547,-5.117,0.000
-4.524,-5.131,0.000
-4.295,-4.911,0.000
-4.273,-4.924,0.000
-4.253,-4.941,0.000
-4.234,-4.957,0.000
-4.224,-4.985,0.000
-4.195,-4.990,0.000
-4.178,-5.010,0.000
-4.116,-4.975,0.000
-4.121,-5.021,0.000
-4.079,-5.011,0.000
-4.078,-5.049,0.000
-4.233,-5.283,0.000
-4.053,-5.100,0.000
-4.068,-5.161,0.000
-3.968,-5.075,0.000
-3.945,-5.086,0.000
-3.955,-5.140,0.000
-4.088,-5.356,0.000
-3.923,-5.183,0.000
-4.065,-5.413,0.000
-4.046,-5.433,0.000
-4.017,-5.438,0.000
-3.813,-5.205,0.000
-3.818,-5.255,0.000
-3.783,-5.250,0.000
-3.740,-5.233,0.000
-3.867,-5.456,0.000
-3.885,-5.527,0.000
-3.700,-5.309,0.000
-3.884,-5.620,0.000
-3.835,-5.595,0.000
-3.629,-5.340,0.000
-3.619,-5.370,0.000
-3.587,-5.368,0.000
-3.566,-5.382,0.000
-3.545,-5.396,0.000
-3.707,-5.691,0.000
-3.521,-5.452,0.000
-3.478,-5.434,0.000
-3.646,-5.746,0.000
-3.626,-5.764,0.000
-3.412,-5.470,0.000
-3.431,-5.549,0.000
-3.574,-5.833,0.000
-3.349,-5.514,0.000
-3.482,-5.784,0.000
-3.489,-5.848,0.000
-3.319,-5.611,0.000
-3.297,-5.624,0.000
-3.277,-5.641,0.000
-3.245,-5.638,0.000
-3.235,-5.671,0.000
-3.196,-5.654,0.000
-3.188,-5.692,0.000
-3.161,-5.696,0.000
-3.143,-5.717,0.000
-3.130,-5.746,0.000
-3.093,-5.733,0.000
-3.225,-6.033,0.000
-3.215,-6.073,0.000
-3.096,-5.902,0.000
-3.157,-6.078,0.000
-2.987,-5.805,0.000
-3.098,-6.079,0.000
-2.939,-5.824,0.000
