X,Y,Z
1.421,2.736,0.000
1.411,2.742,0.000
1.406,2.760,0.000
1.386,2.746,0.000
1.381,2.765,0.000
1.364,2.757,0.000
1.353,2.762,0.000
1.349,2.781,0.000
1.335,2.779,0.000
1.327,2.791,0.000
1.392,2.959,0.000
1.375,2.951,0.000
1.276,2.767,0.000
1.280,2.805,0.000
1.233,2.730,0.000
1.240,2.775,0.000
1.217,2.753,0.000
1.221,2.791,0.000
1.225,2.830,0.000
1.287,3.006,0.000
1.278,3.018,0.000
1.143,2.729,0.000
1.132,2.733,0.000
1.118,2.731,0.000
1.155,2.851,0.000
1.146,2.862,0.000
1.159,2.927,0.000
1.129,2.885,0.000
1.105,2.855,0.000
1.078,2.818,0.000
1.103,2.918,0.000
1.116,2.990,0.000
1.124,3.048,0.000
1.115,3.059,0.000
1.007,2.797,0.000
1.033,2.905,0.000
1.017,2.895,0.000
1.013,2.920,0.000
0.987,2.883,0.000
0.990,2.928,0.000
0.971,2.911,0.000
0.964,2.929,0.000
0.953,2.932,0.000
0.944,2.943,0.000
0.928,2.933,0.000
0.918,2.943,0.000
0.915,2.975,0.000
0.951,3.136,0.000
0.957,3.200,0.000
0.923,3.130,0.000
0.906,3.120,0.000
0.845,2.950,0.000
0.833,2.954,0.000
0.825,2.971,0.000
0.814,2.974,0.000
0.800,2.970,0.000
0.790,2.980,0.000
0.829,3.178,0.000
0.763,2.972,0.000
0.753,2.982,0.000
0.742,2.985,0.000
0.732,2.995,0.000
0.762,3.173,0.000
0.748,3.169,0.000
0.729,3.144,0.000
0.723,3.174,0.000
0.671,3.002,0.000
0.659,3.005,0.000
0.650,3.021,0.000
0.643,3.045,0.000
0.622,3.005,0.000
0.626,3.086,0.000
0.580,2.916,0.000
0.569,2.918,0.000
0.587,3.079,0.000
0.591,3.166,0.000
0.534,2.925,0.000
0.551,3.085,0.000
0.512,2.936,0.000
0.507,2.974,0.000
0.488,2.933,0.000
0.475,2.927,0.000
0.493,3.110,0.000
0.481,3.119,0.000
0.473,3.149,0.000
0.457,3.123,0.000
0.445,3.124,0.000
0.433,3.133,0.000
0.395,2.939,0.000
0.383,2.941,0.000
0.372,2.942,0.000
0.360,2.944,0.000
0.372,3.141,0.000
0.361,3.157,0.000
0.346,3.137,0.000
0.315,2.956,0.000
0.322,3.139,0.000
0.309,3.141,0.000
0.296,3.127,0.000
0.281,3.107,0.000
0.257,2.969,0.000
0.244,2.948,0.000
0.231,2.934,0.000
0.221,2.957,0.000
0.211,2.973,0.000
0.197,2.952,0.000
0.198,3.150,0.000
0.175,2.960,0.000
0.163,2.969,0.000
0.152,2.977,0.000
0.149,3.152,0.000
0.128,2.955,0.000
0.117,2.971,0.000
0.105,2.964,0.000
0.093,2.957,0.000
0.086,3.133,0.000
0.070,2.972,0.000
0.058,2.965,0.000
0.047,2.973,0.000
0.035,2.973,0.000
0.024,3.003,0.000
0.012,2.973,0.000
-0.000,2.966,0.000
-0.012,2.966,0.000
-0.023,2.973,0.000
-0.035,2.965,0.000
-0.047,2.973,0.000
-0.058,2.972,0.000
-0.070,2.972,0.000
-0.082,2.965,0.000
-0.100,3.183,0.000
-0.105,2.964,0.000
-0.116,2.956,0.000
-0.129,2.985,0.000
-0.140,2.977,0.000
-0.152,2.969,0.000
-0.173,3.137,0.000
-0.175,2.975,0.000
-0.187,2.975,0.000
-0.198,2.966,0.000
-0.209,2.958,0.000
-0.235,3.140,0.000
-0.234,2.971,0.000
-0.244,2.948,0.000
-0.255,2.940,0.000
-0.267,2.954,0.000
-0.280,2.960,0.000
-0.291,2.959,0.000
-0.322,3.139,0.000
-0.315,2.956,0.000
-0.324,2.933,0.000
-0.357,3.121,0.000
-0.348,2.938,0.000
-0.382,3.125,0.000
-0.373,2.950,0.000
-0.384,2.948,0.000
-0.395,2.939,0.000
-0.411,2.974,0.000
-0.417,2.929,0.000
-0.430,2.942,0.000
-0.442,2.940,0.000
-0.454,2.938,0.000
-0.491,3.103,0.000
-0.504,3.101,0.000
-0.488,2.933,0.000
-0.498,2.923,0.000
-0.530,3.037,0.000
-0.538,3.014,0.000
-0.539,2.954,0.000
-0.563,3.017,0.000
-0.537,2.817,0.000
-0.554,2.845,0.000
-0.600,3.017,0.000
-0.609,3.000,0.000
-0.582,2.809,0.000
-0.596,2.821,0.000
-0.604,2.804,0.000
-0.615,2.802,0.000
-0.626,2.799,0.000
-0.638,2.804,0.000
-0.693,2.989,0.000
-0.660,2.799,0.000
-0.738,3.076,0.000
-0.728,2.981,0.000
-0.731,2.943,0.000
-0.751,2.975,0.000
-0.713,2.778,0.000
-0.728,2.790,0.000
-0.737,2.780,0.000
-0.740,2.748,0.000
-0.755,2.759,0.000
-0.821,2.957,0.000
-0.768,2.724,0.000
-0.847,2.957,0.000
-0.850,2.926,0.000
-0.862,2.922,0.000
-0.818,2.734,0.000
-0.804,2.650,0.000
-0.841,2.734,0.000
-0.888,2.845,0.000
-0.923,2.919,0.000
-0.873,2.724,0.000
-0.884,2.721,0.000
-0.895,2.717,0.000
-0.908,2.721,0.000
-0.906,2.681,0.000
-0.904,2.642,0.000
-0.937,2.703,0.000
-0.945,2.692,0.000
-0.966,2.717,0.000
-0.959,2.663,0.000
-1.010,2.772,0.000
-1.026,2.782,0.000
-1.037,2.778,0.000
-1.046,2.767,0.000
-1.137,2.974,0.000
-0.999,2.583,0.000
-1.007,2.572,0.000
-1.005,2.539,0.000
-1.027,2.564,0.000
-1.082,2.672,0.000
-1.047,2.556,0.000
-1.057,2.552,0.000
-1.067,2.547,0.000
-1.077,2.543,0.000
-1.096,2.560,0.000
-1.100,2.542,0.000
-1.110,2.537,0.000
-1.117,2.526,0.000
-1.130,2.528,0.000
-1.272,2.817,0.000
-1.150,2.520,0.000
-1.232,2.673,0.000
-1.182,2.538,0.000
-1.179,2.506,0.000
-1.186,2.494,0.000
-1.185,2.469,0.000
-1.205,2.485,0.000
-1.305,2.663,0.000
-1.225,2.475,0.000
-1.234,2.470,0.000
-1.258,2.493,0.000
-1.257,2.468,0.000
-1.263,2.456,0.000
-1.277,2.458,0.000
-1.283,2.446,0.000
-1.292,2.441,0.000
-1.316,2.463,0.000
-1.319,2.444,0.000
-1.325,2.432,0.000
-1.334,2.427,0.000
-1.344,2.422,0.000
-1.357,2.423,0.000
-1.363,2.411,0.000
-1.372,2.406,0.000
-1.362,2.367,0.000
-1.387,2.388,0.000
-1.400,2.389,0.000
-1.506,2.546,0.000
-1.520,2.547,0.000
-1.526,2.534,0.000
-1.442,2.374,0.000
-1.447,2.361,0.000
-1.456,2.356,0.000
-1.470,2.356,0.000
-1.479,2.351,0.000
-1.589,2.504,0.000
-1.595,2.491,0.000
-1.597,2.473,0.000
-1.610,2.473,0.000
-1.499,2.283,0.000
-1.530,2.309,0.000
-1.539,2.303,0.000
-1.548,2.297,0.000
-1.557,2.291,0.000
-1.557,2.272,0.000
-1.669,2.415,0.000
-1.674,2.402,0.000
-1.588,2.260,0.000
-1.601,2.260,0.000
-1.592,2.228,0.000
-1.619,2.247,0.000
-1.623,2.234,0.000
-1.573,2.147,0.000
-1.636,2.215,0.000
-1.650,2.215,0.000
-1.663,2.215,0.000
-1.639,2.165,0.000
-1.680,2.202,0.000
-1.689,2.195,0.000
-1.749,2.254,0.000
-1.687,2.157,0.000
-1.715,2.175,0.000
-1.723,2.168,0.000
-1.712,2.137,0.000
-1.735,2.149,0.000
-1.695,2.082,0.000
-1.752,2.135,0.000
-1.760,2.128,0.000
-1.774,2.127,0.000
-1.792,2.132,0.000
-1.710,2.018,0.000
-1.713,2.006,0.000
-1.711,1.987,0.000
-1.749,2.016,0.000
-1.828,2.090,0.000
-1.887,2.140,0.000
-1.885,2.121,0.000
-1.760,1.965,0.000
-1.783,1.975,0.000
-1.900,2.088,0.000
-1.994,2.175,0.000
-1.801,1.948,0.000
-1.814,1.947,0.000
-1.864,1.985,0.000
-1.829,1.933,0.000
-1.831,1.920,0.000
-1.844,1.918,0.000
-1.852,1.911,0.000
-1.859,1.904,0.000
-1.867,1.896,0.000
-1.874,1.889,0.000
-1.909,1.909,0.000
-2.031,2.015,0.000
-1.885,1.856,0.000
-1.904,1.859,0.000
-1.905,1.846,0.000
-2.062,1.983,0.000
-1.897,1.810,0.000
-1.921,1.819,0.000
-1.917,1.800,0.000
-1.941,1.809,0.000
-2.117,1.957,0.000
-2.108,1.934,0.000
-2.110,1.920,0.000
-2.118,1.912,0.000
-2.120,1.899,0.000
-2.127,1.890,0.000
-1.990,1.755,0.000
-1.968,1.721,0.000
-2.161,1.875,0.000
-2.011,1.731,0.000
-2.018,1.723,0.000
-2.024,1.715,0.000
-2.025,1.702,0.000
-2.044,1.704,0.000
-2.198,1.819,0.000
-2.206,1.810,0.000
-2.207,1.797,0.000
-2.243,1.812,0.000
-2.071,1.659,0.000
-2.077,1.651,0.000
-2.247,1.771,0.000
-2.096,1.639,0.000
-2.109,1.636,0.000
-2.103,1.618,0.000
-2.115,1.614,0.000
-2.269,1.717,0.000
-2.122,1.593,0.000
-2.128,1.585,0.000
-2.134,1.576,0.000
-2.128,1.559,0.000
-2.102,1.527,0.000
-2.153,1.551,0.000
-2.159,1.543,0.000
-2.171,1.539,0.000
-2.310,1.623,0.000
-2.328,1.623,0.000
-2.131,1.473,0.000
-2.303,1.579,0.000
-2.116,1.438,0.000
-2.200,1.483,0.000
-2.134,1.426,0.000
-2.120,1.404,0.000
-2.132,1.401,0.000
-2.124,1.383,0.000
-2.150,1.388,0.000
-2.248,1.439,0.000
-2.140,1.358,0.000
-2.146,1.350,0.000
-2.151,1.341,0.000
-2.163,1.337,0.000
-2.322,1.423,0.000
-2.347,1.426,0.000
-2.353,1.417,0.000
-2.352,1.403,0.000
-2.377,1.406,0.000
-2.376,1.393,0.000
-2.199,1.277,0.000
-2.204,1.269,0.000
-2.386,1.361,0.000
-2.228,1.259,0.000
-2.267,1.270,0.000
-2.279,1.265,0.000
-2.305,1.267,0.000
-2.419,1.317,0.000
-2.132,1.150,0.000
-2.415,1.291,0.000
-2.141,1.134,0.000
-2.109,1.106,0.000
-2.157,1.120,0.000
-2.161,1.112,0.000
-2.357,1.201,0.000
-2.355,1.188,0.000
-2.182,1.090,0.000
-2.179,1.078,0.000
-2.197,1.076,0.000
-2.202,1.068,0.000
-2.392,1.149,0.000
-2.382,1.132,0.000
-2.214,1.042,0.000
-2.405,1.120,0.000
-2.222,1.024,0.000
-2.211,1.009,0.000
-2.223,1.004,0.000
-2.212,0.988,0.000
-2.231,0.986,0.000
-2.227,0.974,0.000
-2.223,0.962,0.000
-2.235,0.957,0.000
-2.246,0.951,0.000
-2.249,0.942,0.000
-2.268,0.939,0.000
-2.234,0.915,0.000
-2.275,0.922,0.000
-2.449,0.981,0.000
-2.267,0.898,0.000
-2.256,0.883,0.000
-2.274,0.880,0.000
-2.187,0.836,0.000
-2.296,0.868,0.000
-2.292,0.856,0.000
-2.475,0.913,0.000
-2.456,0.895,0.000
-2.210,0.796,0.000
-2.252,0.801,0.000
-2.649,0.930,0.000
-2.425,0.841,0.000
-2.451,0.839,0.000
-2.417,0.817,0.000
-2.412,0.805,0.000
-2.385,0.785,0.000
-2.234,0.726,0.000
-2.467,0.791,0.000
-2.402,0.760,0.000
-2.450,0.764,0.000
-2.423,0.745,0.000
-2.403,0.729,0.000
-2.266,0.678,0.000
-2.222,0.655,0.000
-2.240,0.651,0.000
-2.243,0.642,0.000
-2.455,0.692,0.000
-2.248,0.624,0.000
-2.250,0.616,0.000
-2.253,0.607,0.000
-2.443,0.648,0.000
-2.249,0.587,0.000
-2.252,0.578,0.000
-2.450,0.619,0.000
-2.256,0.560,0.000
-2.298,0.561,0.000
-2.268,0.545,0.000
-2.262,0.534,0.000
-2.438,0.565,0.000
-2.275,0.518,0.000
-2.253,0.503,0.000
-2.279,0.500,0.000
-2.478,0.534,0.000
-2.250,0.475,0.000
-2.252,0.466,0.000
-2.278,0.462,0.000
-2.517,0.501,0.000
-2.266,0.441,0.000
-2.210,0.422,0.000
-2.196,0.410,0.000
-2.156,0.394,0.000
-2.166,0.387,0.000
-2.482,0.433,0.000
-2.507,0.427,0.000
-2.195,0.365,0.000
-2.270,0.369,0.000
-2.222,0.352,0.000
-2.297,0.355,0.000
-2.176,0.327,0.000
-2.202,0.322,0.000
-2.398,0.341,0.000
-2.359,0.326,0.000
-2.205,0.296,0.000
-2.190,0.285,0.000
-2.191,0.277,0.000
-2.192,0.268,0.000
-2.193,0.260,0.000
-2.194,0.251,0.000
-2.203,0.243,0.000
-2.204,0.235,0.000
-2.205,0.226,0.000
-2.198,0.216,0.000
-2.420,0.229,0.000
-2.413,0.219,0.000
-2.405,0.208,0.000
-2.209,0.183,0.000
-2.227,0.175,0.000
-2.236,0.167,0.000
-2.211,0.157,0.000
-2.245,0.150,0.000
-2.246,0.141,0.000
-2.221,0.131,0.000
-2.238,0.123,0.000
-2.247,0.115,0.000
-2.256,0.106,0.000
-2.265,0.098,0.000
-2.453,0.096,0.000
-2.469,0.087,0.000
-2.241,0.070,0.000
-2.241,0.062,0.000
-2.233,0.053,0.000
-2.258,0.044,0.000
-2.487,0.039,0.000
-2.455,0.029,0.000
-2.455,0.019,0.000
-2.463,0.010,0.000
-2.250,-0.000,0.000
-2.242,-0.009,0.000
-2.471,-0.019,0.000
-2.463,-0.029,0.000
-2.250,-0.035,0.000
-2.275,-0.045,0.000
-2.233,-0.053,0.000
-2.249,-0.062,0.000
-2.249,-0.071,0.000
-2.517,-0.089,0.000
-2.493,-0.098,0.000
-2.256,-0.098,0.000
-2.297,-0.108,0.000
-2.239,-0.114,0.000
-2.222,-0.122,0.000
-2.255,-0.133,0.000
-2.246,-0.141,0.000
-2.245,-0.150,0.000
-2.236,-0.158,0.000
-2.456,-0.184,0.000
-2.463,-0.194,0.000
-2.683,-0.222,0.000
-2.349,-0.203,0.000
-2.453,-0.222,0.000
-2.265,-0.214,0.000
-2.231,-0.220,0.000
-2.238,-0.229,0.000
-2.441,-0.260,0.000
-2.136,-0.236,0.000
-2.244,-0.257,0.000
-2.101,-0.249,0.000
-2.108,-0.258,0.000
-2.099,-0.265,0.000
-2.123,-0.277,0.000
-2.114,-0.284,0.000
-2.188,-0.303,0.000
-2.103,-0.299,0.000
-2.324,-0.340,0.000
-2.126,-0.320,0.000
-2.108,-0.325,0.000
-2.090,-0.331,0.000
-2.147,-0.349,0.000
-2.309,-0.384,0.000
-2.111,-0.360,0.000
-2.346,-0.410,0.000
-2.108,-0.376,0.000
-2.123,-0.388,0.000
-2.105,-0.393,0.000
-2.095,-0.400,0.000
-2.093,-0.408,0.000
-2.058,-0.409,0.000
-2.090,-0.424,0.000
-2.088,-0.432,0.000
-2.070,-0.437,0.000
-1.951,-0.420,0.000
-1.958,-0.430,0.000
-2.098,-0.469,0.000
-2.071,-0.471,0.000
-2.200,-0.510,0.000
-1.959,-0.462,0.000
-1.974,-0.474,0.000
-2.162,-0.528,0.000
-1.937,-0.481,0.000
-1.935,-0.489,0.000
-1.941,-0.498,0.000
-2.153,-0.562,0.000
-1.937,-0.514,0.000
-1.944,-0.524,0.000
-2.138,-0.585,0.000
-1.931,-0.536,0.000
-1.962,-0.553,0.000
-2.219,-0.635,0.000
-2.129,-0.618,0.000
-2.046,-0.603,0.000
-1.928,-0.577,0.000
-2.016,-0.612,0.000
-1.816,-0.559,0.000
-2.020,-0.630,0.000
-1.803,-0.570,0.000
-1.809,-0.580,0.000
-1.790,-0.582,0.000
-1.936,-0.638,0.000
-1.810,-0.604,0.000
-1.808,-0.611,0.000
-1.993,-0.683,0.000
-2.007,-0.696,0.000
-1.883,-0.661,0.000
-1.831,-0.651,0.000
-1.886,-0.679,0.000
-1.668,-0.608,0.000
-1.657,-0.611,0.000
-1.638,-0.612,0.000
-1.644,-0.621,0.000
-1.650,-0.631,0.000
-1.631,-0.631,0.000
-1.645,-0.644,0.000
-1.634,-0.647,0.000
-1.648,-0.660,0.000
-1.621,-0.657,0.000
-1.593,-0.653,0.000
-1.582,-0.655,0.000
-1.833,-0.768,0.000
-1.822,-0.771,0.000
-1.714,-0.734,0.000
-1.711,-0.740,0.000
-1.716,-0.751,0.000
-1.721,-0.761,0.000
-1.497,-0.669,0.000
-1.495,-0.675,0.000
-1.680,-0.767,0.000
-1.693,-0.781,0.000
-1.682,-0.783,0.000
-1.695,-0.798,0.000
-1.692,-0.804,0.000
-1.673,-0.803,0.000
-1.476,-0.716,0.000
-1.357,-0.665,0.000
-1.470,-0.727,0.000
-1.467,-0.733,0.000
-1.472,-0.743,0.000
-1.801,-0.918,0.000
-1.547,-0.796,0.000
-1.536,-0.798,0.000
-1.580,-0.829,0.000
-1.344,-0.711,0.000
-1.365,-0.730,0.000
-1.322,-0.713,0.000
-1.327,-0.723,0.000
-1.283,-0.706,0.000
-1.513,-0.840,0.000
-1.502,-0.841,0.000
-1.307,-0.739,0.000
-1.353,-0.772,0.000
-1.294,-0.745,0.000
-1.291,-0.750,0.000
-1.288,-0.755,0.000
-1.293,-0.764,0.000
-1.306,-0.779,0.000
-1.287,-0.775,0.000
-1.315,-0.799,0.000
-1.296,-0.794,0.000
-1.285,-0.795,0.000
-1.282,-0.800,0.000
-1.271,-0.800,0.000
-1.284,-0.815,0.000
-1.273,-0.815,0.000
-1.262,-0.815,0.000
-1.266,-0.825,0.000
-1.255,-0.825,0.000
-1.252,-0.829,0.000
-1.256,-0.840,0.000
-1.238,-0.834,0.000
-1.242,-0.844,0.000
-1.420,-0.973,0.000
-1.235,-0.854,0.000
-1.398,-0.974,0.000
-1.244,-0.874,0.000
-1.225,-0.868,0.000
-1.229,-0.879,0.000
-1.218,-0.878,0.000
-1.207,-0.877,0.000
-1.411,-1.033,0.000
-1.208,-0.892,0.000
-1.395,-1.039,0.000
-1.208,-0.907,0.000
-1.487,-1.125,0.000
-1.238,-0.945,0.000
-1.278,-0.983,0.000
-1.187,-0.920,0.000
-1.363,-1.066,0.000
-1.187,-0.936,0.000
-1.058,-0.841,0.000
-1.172,-0.939,0.000
-1.132,-0.914,0.000
-1.286,-1.047,0.000
-1.067,-0.875,0.000
-1.285,-1.063,0.000
-1.267,-1.056,0.000
-1.262,-1.061,0.000
-1.053,-0.892,0.000
-1.064,-0.908,0.000
-1.222,-1.052,0.000
-1.042,-0.904,0.000
-1.046,-0.915,0.000
-1.035,-0.912,0.000
-1.017,-0.904,0.000
-1.028,-0.921,0.000
-1.017,-0.918,0.000
-1.006,-0.916,0.000
-1.003,-0.920,0.000
-1.164,-1.076,0.000
-1.003,-0.934,0.000
-1.142,-1.072,0.000
-1.009,-0.955,0.000
-1.107,-1.056,0.000
-1.163,-1.118,0.000
-1.145,-1.110,0.000
-1.081,-1.056,0.000
-1.149,-1.131,0.000
-1.046,-1.038,0.000
-1.036,-1.036,0.000
-1.136,-1.145,0.000
-1.067,-1.084,0.000
-0.864,-0.884,0.000
-0.853,-0.881,0.000
-0.903,-0.940,0.000
-0.846,-0.887,0.000
-0.863,-0.912,0.000
-0.853,-0.908,0.000
-0.816,-0.876,0.000
-0.832,-0.901,0.000
-0.829,-0.904,0.000
-0.825,-0.907,0.000
-0.981,-1.087,0.000
-0.990,-1.105,0.000
-0.985,-1.109,0.000
-0.975,-1.106,0.000
-0.976,-1.116,0.000
-0.892,-1.028,0.000
-0.800,-0.929,0.000
-0.803,-0.940,0.000
-0.761,-0.899,0.000
-0.802,-0.954,0.000
-0.920,-1.103,0.000
-0.922,-1.114,0.000
-0.863,-1.052,0.000
-0.936,-1.150,0.000
-0.879,-1.088,0.000
-0.833,-1.040,0.000
-0.894,-1.124,0.000
-0.825,-1.046,0.000
-0.838,-1.072,0.000
-0.828,-1.068,0.000
-0.664,-0.863,0.000
-0.826,-1.082,0.000
-0.669,-0.884,0.000
-0.666,-0.887,0.000
-0.651,-0.874,0.000
-0.653,-0.884,0.000
-0.655,-0.895,0.000
-0.646,-0.889,0.000
-0.631,-0.876,0.000
-0.633,-0.886,0.000
-0.759,-1.071,0.000
-0.744,-1.059,0.000
-0.756,-1.085,0.000
-0.784,-1.135,0.000
-0.764,-1.115,0.000
-0.765,-1.125,0.000
-0.625,-0.928,0.000
-0.589,-0.881,0.000
-0.602,-0.908,0.000
-0.593,-0.902,0.000
-0.616,-0.946,0.000
-0.569,-0.882,0.000
-0.587,-0.917,0.000
-0.589,-0.928,0.000
-0.538,-0.855,0.000
-0.690,-1.106,0.000
-0.655,-1.060,0.000
-0.691,-1.128,0.000
-0.687,-1.130,0.000
-0.628,-1.042,0.000
-0.688,-1.152,0.000
-0.483,-0.817,0.000
-0.465,-0.793,0.000
-0.482,-0.830,0.000
-0.484,-0.840,0.000
-0.584,-1.023,0.000
-0.651,-1.151,0.000
-0.585,-1.045,0.000
-0.571,-1.030,0.000
-0.581,-1.058,0.000
-0.521,-0.957,0.000
-0.587,-1.088,0.000
-0.452,-0.846,0.000
-0.468,-0.884,0.000
-0.556,-1.060,0.000
-0.442,-0.852,0.000
-0.548,-1.065,0.000
-0.413,-0.810,0.000
-0.548,-1.086,0.000
